"data","represa","nivel","vabs","vrel","vmax","afluente","descarregada","tunel"
"2016-10-16","P",767.11,28.92,78.7,36.73,3.47,1.40,3.94
"2016-10-16","B",753.67,19.95,41.2,48.42,3.26,0.24,4.28
"2016-10-16","J",752.97,51.66,69.7,74.09,12.87,0.05,9.62
"2016-10-16","T",742.71,25.11,29.5,85.20,33.46,0.60,2.61,-1
"2016-10-17","PN",759.41,100.73,30.6,329.37,4.30,0.52,-1
"2016-10-17","P",767.15,29.10,79.2,36.73,3.62,1.54,5.09
"2016-10-17","B",753.71,20.19,41.7,48.42,3.27,0.24,5.43
"2016-10-17","J",752.96,51.53,69.5,74.09,8.07,0.05,9.62
"2016-10-17","T",742.82,26.24,30.8,85.20,24.48,0.60,3.19,-1
"2016-10-18","PN",759.41,100.73,30.6,329.37,0.52,0.52,-1
"2016-10-18","P",767.17,29.19,79.5,36.73,2.58,1.54,4.75
"2016-10-18","B",753.74,20.36,42.1,48.42,2.55,0.24,5.03
"2016-10-18","J",752.93,51.11,69.0,74.09,5.75,0.05,10.49
"2016-10-18","T",742.88,26.86,31.5,85.20,18.54,0.60,3.18,-1
"2016-10-19","PN",759.41,100.73,30.6,329.37,0.52,0.52,-1
"2016-10-19","P",767.16,29.15,79.4,36.73,1.02,1.54,4.40
"2016-10-19","B",753.75,20.42,42.2,48.42,1.40,0.24,4.88
"2016-10-19","J",752.91,50.77,68.5,74.09,5.56,0.05,9.50
"2016-10-19","T",742.94,27.48,32.3,85.20,18.09,0.10,3.18,-1
"2016-10-20","PN",759.42,100.89,30.6,329.37,2.41,0.52,-1
"2016-10-20","P",767.16,29.15,79.4,36.73,1.48,1.48,3.36
"2016-10-20","B",753.74,20.36,42.1,48.42,0.38,0.24,4.18
"2016-10-20","J",752.88,50.42,68.1,74.09,4.87,0.05,8.80
"2016-10-20","T",742.98,27.90,32.7,85.20,15.79,0.10,3.19,-1
"2016-10-21","PN",759.42,100.89,30.6,329.37,0.51,0.51,-1
"2016-10-21","P",767.15,29.10,79.2,36.73,0.93,1.45,2.31
"2016-10-21","B",753.72,20.24,41.8,48.42,0.16,0.24,3.58
"2016-10-21","J",752.86,50.15,67.7,74.09,5.20,0.05,8.33
"2016-10-21","T",743.01,28.22,33.1,85.20,14.93,0.10,3.19,-1
"2016-10-22","PN",759.45,101.38,30.8,329.37,6.08,0.39,-1
"2016-10-22","P",767.13,29.01,79.0,36.73,1.26,2.30,1.85
"2016-10-22","B",753.70,20.13,41.6,48.42,0.23,0.24,3.19
"2016-10-22","J",752.83,49.74,67.1,74.09,4.50,0.05,9.21
"2016-10-22","T",743.04,28.53,33.5,85.20,14.52,0.10,2.80,-1
"2016-10-23","PN",759.47,101.71,30.9,329.37,4.15,0.35,-1
"2016-10-23","P",767.10,28.88,78.6,36.73,0.76,2.32,1.85
"2016-10-23","B",753.67,19.95,41.2,48.42,0.13,0.24,3.76
"2016-10-23","J",752.80,49.33,66.6,74.09,4.40,0.05,9.09
"2016-10-23","T",743.05,28.64,33.6,85.20,14.69,0.10,2.80,-1
"2016-10-24","PN",759.48,101.88,30.9,329.37,2.22,0.32,-1
"2016-10-24","P",767.08,28.79,78.4,36.73,1.30,2.34,1.27
"2016-10-24","B",753.64,19.78,40.9,48.42,0.12,0.24,3.16
"2016-10-24","J",752.77,48.92,66.0,74.09,4.37,0.05,9.05
"2016-10-24","T",743.05,28.64,33.6,85.20,13.79,0.10,2.80,-1
"2016-10-25","PN",759.49,102.04,31.0,329.37,2.22,0.32,-1
"2016-10-25","P",767.06,28.70,78.1,36.73,1.12,2.15,1.39
"2016-10-25","B",753.62,19.66,40.6,48.42,0.52,0.24,3.01
"2016-10-25","J",752.74,48.51,65.5,74.09,4.26,0.05,8.93
"2016-10-25","T",743.05,28.64,33.6,85.20,12.53,0.10,0.00,-1
"2016-10-26","PN",759.50,102.20,31.0,329.37,2.25,0.35,-1
"2016-10-26","P",767.04,28.61,77.9,36.73,1.12,2.15,1.97
"2016-10-26","B",753.59,19.49,40.3,48.42,0.14,0.24,3.87
"2016-10-26","J",752.72,48.24,65.1,74.09,5.90,0.05,8.99
"2016-10-26","T",743.06,28.75,33.7,85.20,12.33,0.10,0.37,-1
"2016-10-27","PN",759.51,102.37,31.1,329.37,2.36,0.45,-1
"2016-10-27","P",767.02,28.52,77.7,36.73,1.12,2.15,2.08
"2016-10-27","B",753.57,19.38,40.0,48.42,0.22,0.24,3.39
"2016-10-27","J",752.70,47.97,64.7,74.09,5.84,0.05,8.93
"2016-10-27","T",743.07,28.85,33.9,85.20,12.36,0.10,0.00,-1
"2016-10-28","PN",759.53,102.70,31.2,329.37,4.33,0.52,-1
"2016-10-28","P",767.00,28.43,77.4,36.73,1.52,2.55,3.01
"2016-10-28","B",753.56,19.32,39.9,48.42,0.60,0.24,4.03
"2016-10-28","J",752.69,47.83,64.6,74.09,7.41,0.05,8.93
"2016-10-28","T",743.10,29.17,34.2,85.20,13.99,0.10,0.00,-1
"2016-10-29","PN",759.54,102.86,31.2,329.37,2.43,0.52,-1
"2016-10-29","P",766.97,28.30,77.0,36.73,1.10,2.64,2.66
"2016-10-29","B",753.55,19.26,39.8,48.42,0.65,0.24,3.73
"2016-10-29","J",752.67,47.56,64.2,74.09,5.54,0.05,8.62
"2016-10-29","T",743.10,29.17,34.2,85.20,11.10,0.10,0.00,-1
"2016-10-30","PN",759.55,103.03,31.3,329.37,2.43,0.52,-1
"2016-10-30","P",766.93,28.12,76.6,36.73,0.59,2.64,2.31
"2016-10-30","B",753.53,19.15,39.5,48.42,0.04,0.24,3.43
"2016-10-30","J",752.64,47.16,63.6,74.09,3.93,0.05,8.56
"2016-10-30","T",743.10,29.17,34.2,85.20,11.65,0.10,0.00,-1
"2016-10-31","PN",759.55,103.03,31.3,329.37,0.52,0.52,-1
"2016-10-31","P",766.90,27.99,76.2,36.73,1.11,2.64,2.20
"2016-10-31","B",753.52,19.09,39.4,48.42,0.89,0.24,3.51
"2016-10-31","J",752.61,46.75,63.1,74.09,3.94,0.05,8.56
"2016-10-31","T",743.10,29.17,34.2,85.20,10.63,0.10,0.00,-1
"2016-11-01","PN",759.55,103.03,31.3,329.37,0.55,0.55,-1
"2016-11-01","P",766.85,27.77,75.6,36.73,0.52,3.06,2.43
"2016-11-01","B",753.49,18.92,39.1,48.42,0.34,0.24,4.50
"2016-11-01","J",752.59,46.49,62.7,74.09,4.96,0.05,8.02
"2016-11-01","T",743.09,29.07,34.1,85.20,10.05,0.10,0.00,-1
"2016-11-02","PN",759.55,103.03,31.3,329.37,0.55,0.55,-1
"2016-11-02","P",766.80,27.55,75.0,36.73,0.53,3.06,2.43
"2016-11-02","B",753.49,18.92,39.1,48.42,1.46,0.24,3.65
"2016-11-02","J",752.57,46.22,62.4,74.09,4.51,0.05,7.56
"2016-11-02","T",743.06,28.75,33.7,85.20,9.86,0.10,0.00,-1
"2016-11-03","PN",759.55,103.03,31.3,329.37,0.56,0.56,-1
"2016-11-03","P",766.78,27.46,74.8,36.73,2.05,3.06,2.89
"2016-11-03","B",753.49,18.92,39.1,48.42,1.46,0.24,4.11
"2016-11-03","J",752.55,45.95,62.0,74.09,5.51,0.05,8.56
"2016-11-03","T",743.04,28.53,33.5,85.20,11.30,0.10,0.00,-1
"2016-11-04","PN",759.56,103.19,31.3,329.37,2.48,0.57,-1
"2016-11-04","P",766.74,27.29,74.3,36.73,1.15,3.16,2.89
"2016-11-04","B",753.49,18.92,39.1,48.42,1.20,0.24,3.85
"2016-11-04","J",752.54,45.82,61.8,74.09,7.06,0.05,8.56
"2016-11-04","T",743.05,28.64,33.6,85.20,13.68,0.10,0.00,-1
"2016-11-05","PN",759.57,103.36,31.4,329.37,2.47,0.56,-1
"2016-11-05","P",766.71,27.16,73.9,36.73,1.56,3.06,2.89
"2016-11-05","B",753.48,18.86,39.0,48.42,0.54,0.24,3.85
"2016-11-05","J",752.52,45.55,61.5,74.09,5.20,0.05,8.24
"2016-11-05","T",743.04,28.53,33.5,85.20,10.38,0.10,0.00,-1
"2016-11-06","PN",759.58,103.52,31.4,329.37,2.47,0.56,-1
"2016-11-06","P",766.66,26.94,73.4,36.73,0.56,3.06,3.01
"2016-11-06","B",753.47,18.81,38.8,48.42,0.55,0.24,3.97
"2016-11-06","J",752.50,45.28,61.1,74.09,5.20,0.05,8.24
"2016-11-06","T",743.03,28.43,33.4,85.20,11.19,0.10,0.00,-1
"2016-11-07","PN",759.58,103.52,31.4,329.37,0.56,0.56,-1
"2016-11-07","P",766.61,26.73,72.8,36.73,0.57,3.06,3.45
"2016-11-07","B",753.47,18.81,38.8,48.42,1.14,0.24,4.35
"2016-11-07","J",752.48,45.02,60.8,74.09,5.22,0.05,8.25
"2016-11-07","T",743.03,28.43,33.4,85.20,12.37,0.10,0.00,-1
"2016-11-08","PN",759.58,103.52,31.4,329.37,0.52,0.52,-1
"2016-11-08","P",766.57,26.56,72.3,36.73,1.03,3.01,3.03
"2016-11-08","B",753.45,18.70,38.6,48.42,0.16,0.24,4.26
"2016-11-08","J",752.45,44.66,60.3,74.09,5.37,0.05,9.47
"2016-11-08","T",743.02,28.35,33.3,85.20,11.59,0.10,0.00,-1
"2016-11-09","PN",759.58,103.52,31.4,329.37,0.52,0.52,-1
"2016-11-09","P",766.52,26.35,71.7,36.73,0.55,3.01,2.66
"2016-11-09","B",753.44,18.64,38.5,48.42,0.49,0.24,3.56
"2016-11-09","J",752.41,44.09,59.5,74.09,4.35,0.50,10.44
"2016-11-09","T",743.02,28.32,33.2,85.20,12.47,0.10,0.00,-1
"2016-11-10","PN",759.64,104.52,31.7,329.37,12.06,0.56,-1
"2016-11-10","P",766.59,26.64,72.5,36.73,6.51,3.06,3.94
"2016-11-10","B",753.49,18.92,39.1,48.42,4.34,0.24,4.77
"2016-11-10","J",752.38,43.69,59.0,74.09,8.15,0.50,12.24
"2016-11-10","T",743.07,28.85,33.9,85.20,18.41,0.10,0.00,-1
"2016-11-11","PN",759.67,105.02,31.9,329.37,6.33,0.56,-1
"2016-11-11","P",766.57,26.56,72.3,36.73,2.02,3.01,4.86
"2016-11-11","B",753.53,19.15,39.5,48.42,3.21,0.24,5.20
"2016-11-11","J",752.35,43.30,58.4,74.09,8.38,0.50,12.46
"2016-11-11","T",743.14,29.60,34.7,85.20,20.54,0.10,0.00,-1
"2016-11-12","PN",759.69,105.35,32.0,329.37,4.37,0.52,-1
"2016-11-12","P",766.59,26.64,72.5,36.73,4.05,3.06,4.63
"2016-11-12","B",753.57,19.38,40.0,48.42,3.47,0.24,5.22
"2016-11-12","J",752.33,43.03,58.1,74.09,9.90,0.05,12.89
"2016-11-12","T",743.21,30.36,35.6,85.20,21.20,0.10,0.00,-1
"2016-11-13","PN",759.73,106.02,32.2,329.37,8.24,0.52,-1
"2016-11-13","P",766.59,26.64,72.5,36.73,3.06,3.06,5.32
"2016-11-13","B",753.61,19.61,40.5,48.42,3.24,0.24,5.66
"2016-11-13","J",752.30,42.64,57.5,74.09,7.83,0.05,12.34
"2016-11-13","T",743.29,31.23,36.7,85.20,22.55,0.10,0.00,-1
"2016-11-14","PN",759.78,106.85,32.4,329.37,10.20,0.52,-1
"2016-11-14","P",766.59,26.64,72.5,36.73,3.06,3.06,5.90
"2016-11-14","B",753.68,20.01,41.3,48.42,5.26,0.24,6.24
"2016-11-14","J",752.31,42.77,57.7,74.09,13.91,0.05,12.34
"2016-11-14","T",743.40,32.44,38.1,85.20,26.61,0.10,0.00,-1
"2016-11-15","PN",759.82,107.52,32.6,329.37,8.32,0.56,-1
"2016-11-15","P",766.58,26.60,72.4,36.73,2.57,3.06,6.48
"2016-11-15","B",753.76,20.48,42.3,48.42,5.98,0.24,6.82
"2016-11-15","J",752.29,42.51,57.4,74.09,9.36,0.05,12.34
"2016-11-15","T",743.51,33.67,39.5,85.20,25.17,0.10,0.00,-1
"2016-11-16","PN",759.86,108.19,32.8,329.37,8.34,0.56,-1
"2016-11-16","P",766.57,26.56,72.3,36.73,2.57,3.06,6.48
"2016-11-16","B",753.82,20.83,43.0,48.42,4.67,0.24,6.82
"2016-11-16","J",752.27,42.25,57.0,74.09,9.05,0.05,12.03
"2016-11-16","T",743.58,34.47,40.5,85.20,21.76,0.10,0.00,-1
"2016-11-17","PN",759.91,109.04,33.1,329.37,10.31,0.56,-1
"2016-11-17","P",766.57,26.56,72.3,36.73,3.06,3.06,6.92
"2016-11-17","B",753.89,21.25,43.9,48.42,5.39,0.24,7.26
"2016-11-17","J",752.27,42.25,57.0,74.09,12.45,0.05,12.40
"2016-11-17","T",743.67,35.50,41.7,85.20,23.93,0.10,0.00,-1
"2016-11-18","PN",759.93,109.38,33.2,329.37,4.47,0.56,-1
"2016-11-18","P",766.55,26.47,72.1,36.73,2.07,3.06,7.20
"2016-11-18","B",753.92,21.43,44.3,48.42,2.65,0.24,7.54
"2016-11-18","J",752.26,42.12,56.8,74.09,10.57,0.05,12.03
"2016-11-18","T",743.75,36.42,42.7,85.20,21.37,0.10,0.00,-1
"2016-11-19","PN",759.97,110.05,33.4,329.37,8.40,0.56,-1
"2016-11-19","P",766.53,26.39,71.8,36.73,2.07,3.06,6.60
"2016-11-19","B",753.96,21.67,44.7,48.42,3.06,0.24,6.64
"2016-11-19","J",752.24,41.85,56.5,74.09,8.75,0.05,11.72
"2016-11-19","T",743.83,37.35,43.8,85.20,21.16,0.10,0.00,-1
"2016-11-20","PN",760.01,110.73,33.6,329.37,8.41,0.56,-1
"2016-11-20","P",766.50,26.26,71.5,36.73,1.59,3.06,6.48
"2016-11-20","B",753.99,21.85,45.1,48.42,2.33,0.24,6.48
"2016-11-20","J",752.21,41.46,56.0,74.09,7.53,0.05,12.00
"2016-11-20","T",743.88,37.94,44.5,85.20,17.75,0.10,0.00,-1
"2016-11-21","PN",760.02,110.90,33.7,329.37,2.55,0.58,-1
"2016-11-21","P",766.46,26.09,71.0,36.73,1.10,3.06,5.90
"2016-11-21","B",754.00,21.91,45.2,48.42,0.94,0.24,5.90
"2016-11-21","J",752.18,41.07,55.4,74.09,6.09,0.05,10.55
"2016-11-21","T",743.91,38.30,45.0,85.20,15.00,0.10,0.00,-1
"2016-11-22","PN",760.03,111.07,33.7,329.37,2.54,0.57,-1
"2016-11-22","P",766.42,25.92,70.6,36.73,0.97,2.92,4.98
"2016-11-22","B",754.02,22.03,45.5,48.42,1.64,0.24,4.98
"2016-11-22","J",752.14,40.61,54.8,74.09,5.20,0.05,10.55
"2016-11-22","T",743.94,38.65,45.4,85.20,14.72,0.10,0.00,-1
"2016-11-23","PN",760.03,111.07,33.7,329.37,0.57,0.57,-1
"2016-11-23","P",766.38,25.75,70.1,36.73,0.97,2.92,4.40
"2016-11-23","B",754.03,22.09,45.6,48.42,0.94,0.24,4.40
"2016-11-23","J",752.12,40.30,54.4,74.09,4.61,0.05,8.15
"2016-11-23","T",743.95,38.77,45.5,85.20,12.43,0.10,0.00,-1
"2016-11-24","PN",760.04,111.24,33.8,329.37,2.52,0.55,-1
"2016-11-24","P",766.34,25.59,69.7,36.73,0.93,2.87,4.86
"2016-11-24","B",754.04,22.15,45.7,48.42,0.94,0.24,4.86
"2016-11-24","J",752.11,40.17,54.2,74.09,6.10,0.05,7.54
"2016-11-24","T",743.96,38.89,45.6,85.20,11.43,0.10,0.00,-1
"2016-11-25","PN",760.05,111.41,33.8,329.37,2.51,0.54,-1
"2016-11-25","P",766.30,25.42,69.2,36.73,0.94,2.87,4.86
"2016-11-25","B",754.05,22.21,45.9,48.42,0.94,0.24,4.86
"2016-11-25","J",752.09,39.91,53.9,74.09,5.29,0.05,8.23
"2016-11-25","T",743.98,39.07,45.9,85.20,12.62,0.10,0.00,-1
"2016-11-26","PN",760.06,111.58,33.9,329.37,2.53,0.55,-1
"2016-11-26","P",766.26,25.25,68.8,36.73,1.00,2.92,4.40
"2016-11-26","B",754.07,22.33,46.1,48.42,1.65,0.24,4.40
"2016-11-26","J",752.07,39.65,53.5,74.09,5.00,0.05,7.93
"2016-11-26","T",743.98,39.13,45.9,85.20,12.09,0.10,0.00,-1
"2016-11-27","PN",760.07,111.75,33.9,329.37,2.54,0.56,-1
"2016-11-27","P",766.22,25.09,68.3,36.73,1.00,2.92,4.05
"2016-11-27","B",754.08,22.39,46.2,48.42,0.95,0.24,4.05
"2016-11-27","J",752.05,39.40,53.2,74.09,5.11,0.05,8.04
"2016-11-27","T",743.98,39.13,45.9,85.20,11.46,0.10,0.00,-1
"2016-11-28","PN",760.07,111.75,33.9,329.37,0.57,0.57,-1
"2016-11-28","P",766.18,24.92,67.9,36.73,1.01,2.92,3.36
"2016-11-28","B",754.08,22.39,46.2,48.42,0.24,0.24,3.36
"2016-11-28","J",752.02,39.01,52.7,74.09,3.83,0.05,8.24
"2016-11-28","T",743.99,39.25,46.1,85.20,12.22,0.10,0.00,-1
"2016-11-29","PN",760.08,111.92,34.0,329.37,2.56,0.58,-1
"2016-11-29","P",766.14,24.76,67.4,36.73,0.92,2.82,3.59
"2016-11-29","B",754.10,22.51,46.5,48.42,1.65,0.24,3.59
"2016-11-29","J",752.01,38.88,52.5,74.09,6.66,0.05,8.09
"2016-11-29","T",744.00,39.37,46.2,85.20,12.87,0.10,0.00,-1
"2016-11-30","PN",760.13,112.78,34.2,329.37,10.48,0.59,-1
"2016-11-30","P",766.10,24.60,67.0,36.73,0.88,2.78,3.82
"2016-11-30","B",754.10,22.51,46.5,48.42,1.05,0.24,4.63
"2016-11-30","J",751.99,38.63,52.1,74.09,6.04,0.05,8.95
"2016-11-30","T",744.02,39.61,46.5,85.20,13.78,0.10,0.00,-1
"2016-12-01","PN",760.18,113.63,34.5,329.37,10.53,0.61,-1
"2016-12-01","P",766.06,24.43,66.5,36.73,0.89,2.78,3.59
"2016-12-01","B",754.10,22.51,46.5,48.42,1.02,0.24,4.37
"2016-12-01","J",751.95,38.12,51.4,74.09,4.80,0.05,10.65
"2016-12-01","T",744.05,39.97,46.9,85.20,15.41,0.10,0.00,-1
"2016-12-02","PN",760.20,113.98,34.6,329.37,4.58,0.61,-1
"2016-12-02","P",766.02,24.27,66.1,36.73,0.90,2.78,3.47
"2016-12-02","B",754.10,22.51,46.5,48.42,1.01,0.24,4.24
"2016-12-02","J",751.91,37.61,50.8,74.09,4.71,0.05,10.54
"2016-12-02","T",744.08,40.33,47.3,85.20,14.76,0.10,0.00,-1
"2016-12-03","PN",760.20,113.98,34.6,329.37,0.64,0.64,-1
"2016-12-03","P",765.98,24.11,65.6,36.73,0.91,2.78,2.66
"2016-12-03","B",754.10,22.51,46.5,48.42,1.00,0.24,3.42
"2016-12-03","J",751.87,37.10,50.1,74.09,3.58,0.05,9.40
"2016-12-03","T",744.11,40.70,47.8,85.20,15.47,0.10,0.00,-1
"2016-12-04","PN",760.23,114.49,34.8,329.37,6.63,0.66,-1
"2016-12-04","P",765.97,24.07,65.5,36.73,2.31,2.78,5.09
"2016-12-04","B",754.14,22.76,47.0,48.42,4.25,0.24,6.26
"2016-12-04","J",751.88,37.23,50.2,74.09,10.46,0.05,8.95
"2016-12-04","T",744.15,41.18,48.3,85.20,16.90,0.10,0.00,-1
"2016-12-05","PN",760.25,114.84,34.9,329.37,4.64,0.65,-1
"2016-12-05","P",765.94,23.95,65.2,36.73,1.38,2.78,4.63
"2016-12-05","B",754.16,22.88,47.3,48.42,2.75,0.24,5.71
"2016-12-05","J",751.89,37.36,50.4,74.09,10.45,0.05,8.93
"2016-12-05","T",744.18,41.55,48.8,85.20,16.28,0.10,0.00,-1
"2016-12-06","PN",760.26,115.01,34.9,329.37,2.68,0.69,-1
"2016-12-06","P",765.91,23.83,64.9,36.73,1.38,2.78,4.17
"2016-12-06","B",754.16,22.88,47.3,48.42,1.38,0.24,5.31
"2016-12-06","J",751.87,37.10,50.1,74.09,5.85,0.05,8.73
"2016-12-06","T",744.18,41.55,48.8,85.20,11.90,0.10,0.00,-1
"2016-12-07","PN",760.27,115.18,35.0,329.37,2.68,0.68,-1
"2016-12-07","P",765.86,23.63,64.3,36.73,0.46,2.78,3.47
"2016-12-07","B",754.15,22.82,47.1,48.42,0.75,0.24,4.69
"2016-12-07","J",751.85,36.85,49.7,74.09,5.78,0.05,8.65
"2016-12-07","T",744.19,41.67,48.9,85.20,13.43,0.10,0.00,-1
"2016-12-08","PN",760.28,115.36,35.0,329.37,2.69,0.69,-1
"2016-12-08","P",765.82,23.47,63.9,36.73,0.93,2.78,4.17
"2016-12-08","B",754.14,22.76,47.0,48.42,0.77,0.24,5.41
"2016-12-08","J",751.83,36.60,49.4,74.09,5.74,0.05,8.61
"2016-12-08","T",744.20,41.79,49.1,85.20,13.19,0.10,0.00,-1
"2016-12-09","PN",760.29,115.44,35.0,329.37,1.70,0.70,-1
"2016-12-09","P",765.80,23.39,63.7,36.73,2.14,3.06,3.47
"2016-12-09","B",754.13,22.70,46.9,48.42,0.23,0.24,4.17
"2016-12-09","J",751.80,36.22,48.9,74.09,4.28,0.05,8.60
"2016-12-09","T",744.20,41.79,49.1,85.20,11.51,0.10,0.00,-1
"2016-12-10","PN",760.29,115.53,35.1,329.37,1.70,0.71,-1
"2016-12-10","P",765.74,23.15,63.0,36.73,0.31,3.06,3.13
"2016-12-10","B",754.10,22.51,46.5,48.42,0.15,0.24,5.17
"2016-12-10","J",751.78,35.97,48.5,74.09,5.73,0.05,8.58
"2016-12-10","T",744.21,41.92,49.2,85.20,13.04,0.10,0.00,-1
"2016-12-11","PN",760.34,116.39,35.3,329.37,10.67,0.65,-1
"2016-12-11","P",765.80,23.39,63.7,36.73,5.81,3.06,3.94
"2016-12-11","B",754.12,22.64,46.8,48.42,3.73,0.24,6.01
"2016-12-11","J",751.83,36.60,49.4,74.09,16.07,0.05,8.74
"2016-12-11","T",744.26,42.53,49.9,85.20,18.31,0.10,0.00,-1
"2016-12-12","PN",760.36,116.74,35.4,329.37,4.63,0.61,-1
"2016-12-12","P",765.80,23.39,63.7,36.73,3.16,3.16,5.09
"2016-12-12","B",754.14,22.76,47.0,48.42,3.48,0.24,6.91
"2016-12-12","J",751.86,36.98,49.9,74.09,13.06,0.05,8.63
"2016-12-12","T",744.30,43.03,50.5,85.20,16.91,0.10,0.00,-1
"2016-12-13","PN",760.40,117.44,35.7,329.37,8.67,0.63,-1
"2016-12-13","P",765.82,23.47,63.9,36.73,4.08,3.16,5.56
"2016-12-13","B",754.16,22.88,47.3,48.42,3.35,0.24,7.24
"2016-12-13","J",751.88,37.23,50.2,74.09,10.14,0.05,7.16
"2016-12-13","T",744.35,43.65,51.2,85.20,18.16,0.10,0.00,-1
"2016-12-14","PN",760.42,117.78,35.8,329.37,4.59,0.56,-1
"2016-12-14","P",765.82,23.47,63.9,36.73,2.34,2.34,6.02
"2016-12-14","B",754.17,22.95,47.4,48.42,2.52,0.24,7.59
"2016-12-14","J",751.90,37.48,50.6,74.09,10.14,0.05,7.16
"2016-12-14","T",744.36,43.77,51.4,85.20,12.81,0.10,0.00,-1
"2016-12-15","PN",760.44,118.13,35.9,329.37,4.59,0.56,-1
"2016-12-15","P",765.81,23.43,63.8,36.73,1.80,2.26,5.90
"2016-12-15","B",754.17,22.95,47.4,48.42,1.76,0.24,7.42
"2016-12-15","J",751.92,37.74,50.9,74.09,9.99,0.05,7.00
"2016-12-15","T",744.36,43.77,51.4,85.20,11.49,0.10,0.00,-1
"2016-12-16","PN",760.46,118.55,36.0,329.37,5.41,0.56,-1
"2016-12-16","P",765.78,23.31,63.5,36.73,0.92,2.30,6.02
"2016-12-16","B",754.16,22.88,47.3,48.42,1.05,0.24,7.54
"2016-12-16","J",751.93,37.86,51.1,74.09,7.99,0.05,6.47
"2016-12-16","T",744.36,43.77,51.4,85.20,11.58,0.10,0.00,-1
"2016-12-17","PN",760.47,118.66,36.0,329.37,1.77,0.56,-1
"2016-12-17","P",765.75,23.19,63.1,36.73,0.93,2.30,5.32
"2016-12-17","B",754.15,22.82,47.1,48.42,1.16,0.24,6.95
"2016-12-17","J",751.94,37.99,51.3,74.09,8.01,0.05,6.49
"2016-12-17","T",744.34,43.52,51.1,85.20,9.05,0.10,0.00,-1
"2016-12-18","PN",760.49,119.01,36.1,329.37,2.58,0.56,-1
"2016-12-18","P",765.73,23.11,62.9,36.73,1.35,2.26,4.98
"2016-12-18","B",754.13,22.70,46.9,48.42,0.68,0.24,6.84
"2016-12-18","J",751.95,38.12,51.4,74.09,7.99,0.05,6.47
"2016-12-18","T",744.33,43.40,50.9,85.20,11.03,0.10,0.00,-1
"2016-12-19","PN",760.50,119.18,36.2,329.37,2.58,0.56,-1
"2016-12-19","P",765.70,22.99,62.6,36.73,0.89,2.26,4.05
"2016-12-19","B",754.10,22.51,46.5,48.42,0.37,0.24,6.31
"2016-12-19","J",751.96,38.24,51.6,74.09,8.04,0.05,6.52
"2016-12-19","T",744.32,43.28,50.8,85.20,10.85,0.10,0.00,-1
"2016-12-20","PN",760.52,119.53,36.3,329.37,4.70,0.65,-1
"2016-12-20","P",765.71,23.03,62.7,36.73,2.72,2.26,4.63
"2016-12-20","B",754.08,22.39,46.2,48.42,0.94,0.24,6.74
"2016-12-20","J",751.99,38.63,52.1,74.09,11.06,0.05,6.58
"2016-12-20","T",744.31,43.15,50.6,85.20,10.11,0.10,0.00,-1
"2016-12-21","PN",760.55,120.06,36.5,329.37,6.76,0.67,-1
"2016-12-21","P",765.72,23.07,62.8,36.73,2.72,2.26,4.40
"2016-12-21","B",754.07,22.33,46.1,48.42,1.48,0.24,6.35
"2016-12-21","J",752.03,39.14,52.8,74.09,13.19,0.05,7.22
"2016-12-21","T",744.31,43.15,50.6,85.20,11.22,0.10,0.00,-1
"2016-12-22","PN",760.58,120.58,36.6,329.37,6.77,0.67,-1
"2016-12-22","P",765.74,23.15,63.0,36.73,3.25,2.34,3.36
"2016-12-22","B",754.03,22.11,45.7,48.42,0.25,0.24,5.90
"2016-12-22","J",752.05,39.40,53.2,74.09,10.62,0.05,7.60
"2016-12-22","T",744.32,43.28,50.8,85.20,13.20,0.10,0.00,-1
"2016-12-23","PN",760.59,120.76,36.7,329.37,2.70,0.66,-1
"2016-12-23","P",765.73,23.11,62.9,36.73,1.88,2.34,3.70
"2016-12-23","B",754.00,21.91,45.2,48.42,0.25,0.24,6.09
"2016-12-23","J",752.06,39.52,53.3,74.09,9.10,0.05,7.56
"2016-12-23","T",744.33,43.40,50.9,85.20,12.50,0.10,0.00,-1
"2016-12-24","PN",760.60,120.94,36.7,329.37,2.73,0.69,-1
"2016-12-24","P",765.72,23.07,62.8,36.73,1.84,2.30,3.82
"2016-12-24","B",753.97,21.73,44.9,48.42,0.30,0.24,5.97
"2016-12-24","J",752.08,39.78,53.7,74.09,10.63,0.05,7.60
"2016-12-24","T",744.33,43.40,50.9,85.20,11.93,0.10,0.00,-1
"2016-12-25","PN",760.61,121.11,36.8,329.37,2.73,0.69,-1
"2016-12-25","P",765.70,22.99,62.6,36.73,1.39,2.30,4.05
"2016-12-25","B",753.94,21.55,44.5,48.42,0.26,0.24,6.16
"2016-12-25","J",752.08,39.78,53.7,74.09,7.65,0.05,7.60
"2016-12-25","T",744.32,43.28,50.8,85.20,11.60,0.10,0.00,-1
"2016-12-26","PN",760.62,121.29,36.8,329.37,2.74,0.70,-1
"2016-12-26","P",765.67,22.87,62.3,36.73,0.90,2.26,3.36
"2016-12-26","B",753.91,21.37,44.1,48.42,0.27,0.24,5.47
"2016-12-26","J",752.08,39.78,53.7,74.09,7.63,0.05,7.58
"2016-12-26","T",744.32,43.28,50.8,85.20,11.88,0.10,0.00,-1
"2016-12-27","PN",760.62,121.29,36.8,329.37,0.70,0.70,-1
"2016-12-27","P",765.64,22.76,62.0,36.73,0.90,2.26,2.89
