"";"pluv";"v.rel";"v.rel2";"v.abs";"pluv.m";"afluente";"defluente";"afluente.m"
"2009-11-27";2,1;110,2;85,2042615202836;1081668100;6,88;3830112;3108672;3385526,4
"2009-11-28";17,3;110,6;85,5135328869634;1085594300;7,45;7195392;2946240;3503433,6
"2009-11-29";9,9;110,9;85,7454864119732;1088538950;7,77;5496768;2885760;3604032
"2009-11-30";4,4;111,1;85,9001220953131;1090502050;7,91666666666667;4579200;2950560;3679689,6
"2009-12-01";1,6;111,1;85,9001220953131;1090502050;7,97;3769632;3006720;3737116,8
"2009-12-02";8;111,1;85,9001220953131;1090502050;8,23666666666667;3286656;3196800;3775161,6
"2009-12-03";46,4;112,1;86,6733005120126;1100317550;9,78333333333333;12334464;3196800;4105036,8
"2009-12-04";13,7;112,7;87,1372075620323;1106206850;10,24;8939808;3196800;4344364,8
"2009-12-05";5,4;113,1;87,4464789287121;1110133050;10,42;7433856;2989440;4544582,4
"2009-12-06";0;113,3;87,601114612052;1112096150;10,2066666666667;5286816;2928960;4665110,4
"2009-12-07";8,4;113,5;87,7557502953919;1114059250;10,42;4178304;2903040;4745548,8
"2009-12-08";39,3;113,8;87,9877038204017;1117003900;11,47;6576768;2989440;4899254,4
"2009-12-09";40,2;115,7;89,4567428121308;1135653350;11,9266666666667;11650176;2427840;5187744
"2009-12-10";0,3;116,7;90,2299212288302;1145468850;11,7033333333333;13199328;2954880;5491123,2
"2009-12-11";29,3;118,1;91,3123710122095;1159210550;12,4033333333333;7053696;2972160;5571158,4
"2009-12-12";9,5;118,9;91,9309137455691;1167062950;11,05;11013408;3110400;5648774,4
"2009-12-13";12;119,6;92,4721386372588;1173933800;11,45;9892800;3110400;5804870,4
"2009-12-14";27,2;120,8;93,3999527372982;1185712400;12,3566666666667;14586048;2643840;6195916,8
"2009-12-15";0,8;121,7;94,0958133123277;1194546350;12,2833333333333;11947392;3065472;6514272
"2009-12-16";9,7;122,8;94,9463095706971;1205343400;11,7833333333333;5246208;3162240;6550617,6
"2009-12-17";25,8;123,8;95,7194879873966;1215158900;12,6066666666667;12616128;2842560;6762902,4
"2009-12-18";36,3;125,2;96,8019377707759;1228900600;13,8166666666667;9755424;3303072;6968246,4
"2010-03-21";0;124,3;96,1060771957464;1220066650;5;4110048;3473280;6163660,8
"2010-03-22";18;124,9;96,5699842457661;1225955950;5,59666666666667;9961056;3326400;6278860,8
"2010-03-23";5,4;125,3;96,8792556124458;1229882150;5,54;6810912;3473280;6311260,8
"2010-03-24";0;125,6;97,1112091374557;1232826800;5,54;6294240;3473280;6322665,6
"2010-03-25";0;125,8;97,2658448207956;1234789900;5,37333333333333;6034176;3473280;6348556,8
"2010-03-26";9,8;126,1;97,4977983458054;1237734550;5,48333333333333;6279552;3214080;6370588,8
"2010-03-27";7,1;126,4;97,7297518708153;1240679200;5,01666666666667;5771520;3473280;6352502,4
"2010-03-28";0,5;126,5;97,8070697124852;1241660750;4,85333333333333;4365792;3222720;6278745,6
"2010-03-29";0,8;126,6;97,8843875541552;1242642300;4,88;4248288;3317760;6204844,8
"2010-03-30";24,3;127;98,193658920835;1246568500;5,69;7266240;3300480;6290121,6
"2010-03-31";2,3;127,3;98,4256124458448;1249513150;4,83333333333333;6196608;3447360;6234681,6
"2010-04-01";0;127,8;98,8122016541946;1254420900;4,36;6237216;3360960;6045580,8
"2010-04-02";0;127,8;98,8122016541946;1254420900;4,34333333333333;3725568;3473280;5850403,2
"2010-04-03";2,2;127,8;98,8122016541946;1254420900;4,38;3568320;3214080;5655427,2
"2010-04-04";12,3;128,2;99,1214730208744;1258347100;4,79;6488640;2885760;5670288
"2010-04-05";6,6;128,5;99,3534265458842;1261291750;5,01;6229440;2937600;5739609,6
"2010-04-06";2,9;128,9;99,662697912564;1265217950;4,30666666666667;6944832;3257280;5598748,8
"2010-04-16";0;128,7;99,5080622292241;1263254850;4,50333333333333;4024512;3823200;5906880
"2010-04-17";0;128,7;99,5080622292241;1263254850;4,41666666666667;3515616;3542400;5859734,4
"2010-04-18";0,1;128,8;99,585380070894;1264236400;4,42;4650912;3542400;5878684,8
"2010-04-19";0,1;128,8;99,585380070894;1264236400;4,23;3037824;3542400;5783155,2
"2010-04-20";0,1;128,7;99,5080622292241;1263254850;4,23333333333333;3194208;3490560;5752627,2
"2010-04-21";0;128,8;99,585380070894;1264236400;3,63333333333333;3780000;3499200;5546592
"2010-04-22";0;128,8;99,585380070894;1264236400;3,45333333333333;3510432;3348864;5436576
"2010-04-23";0;128,9;99,662697912564;1265217950;3,45333333333333;4633632;3542400;5381222,4
"2010-04-24";9,4;128,9;99,662697912564;1265217950;3,76666666666667;3854304;3542400;5308560
"2010-04-25";0;128,9;99,662697912564;1265217950;3,44;3360096;3240000;5211244,8
"2010-04-26";0,2;129;99,740015754234;1266199500;3,21;3394656;3352320;5132016
"2010-04-27";0;128,9;99,662697912564;1265217950;3,19333333333333;3095712;3386880;5089680
"2010-04-28";0;128,9;99,662697912564;1265217950;3,16666666666667;3628800;3542400;5069030,4
"2010-04-29";0;128,9;99,662697912564;1265217950;2,35666666666667;3627936;3499200;4947753,6
"2010-04-30";0;129;99,740015754234;1266199500;2,28;3648672;3499200;4862822,4
"2010-05-01";0;128,9;99,662697912564;1265217950;2,28;3230496;3322080;4762598,4
"2010-05-02";0;128,9;99,662697912564;1265217950;2,28;2707776;3231360;4728672
"2010-05-03";0,1;128,8;99,585380070894;1264236400;2,21;2081376;3049920;4679107,2
"2010-05-04";0;128,8;99,585380070894;1264236400;1,8;3235680;3283200;4570675,2
"2010-05-05";0,1;128,8;99,585380070894;1264236400;1,58333333333333;2770848;3101760;4455388,8
"2010-05-06";0;128,8;99,585380070894;1264236400;1,48666666666667;3373056;3283200;4336329,6
"2010-05-07";0,1;128,7;99,5080622292241;1263254850;0,716666666666667;2912544;3067200;4074940,8
"2010-05-08";0;128,7;99,5080622292241;1263254850;0,586666666666667;2842560;3283200;3849091,2
"2010-05-09";17,3;128,8;99,585380070894;1264236400;0,966666666666667;4391712;3006720;3776198,4
"2010-05-10";0,3;128,8;99,585380070894;1264236400;0,93;2721600;3153600;3650889,6
"2010-05-11";0;128,8;99,585380070894;1264236400;0,93;3078432;3222720;3559104
"2010-05-12";0;128,8;99,585380070894;1264236400;0,93;3397248;3283200;3536380,8
"2010-05-13";0;128,7;99,5080622292241;1263254850;0,93;2464992;3283200;3464755,2
"2010-05-14";0;128,7;99,5080622292241;1263254850;0,926666666666667;3382560;3205440;3412512
"2010-05-15";0;128,7;99,5080622292241;1263254850;0,926666666666667;2935872;3283200;3349468,8
"2010-05-16";0,1;128,8;99,585380070894;1264236400;0,93;3863808;3058560;3344112
"2010-05-17";0;128,7;99,5080622292241;1263254850;0,93;2715552;3170880;3317443,2
"2010-05-18";0;128,7;99,5080622292241;1263254850;0,926666666666667;2982528;3283200;3261830,4
"2010-05-19";0,9;128,6;99,4307443875542;1262273300;0,953333333333334;2350080;3265920;3238905,6
"2010-05-20";3,1;128,6;99,4307443875542;1262273300;1,05333333333333;3315168;3058560;3242937,6
"2010-05-21";0,2;128,6;99,4307443875542;1262273300;1,06;2771712;3110400;3209328
"2010-05-22";0;128,6;99,4307443875542;1262273300;1,06;2989440;3153600;3191961,6
"2010-05-23";0;128,6;99,4307443875542;1262273300;1,06;2905632;3110400;3134361,6
"2010-05-24";0,1;128,5;99,3534265458842;1261291750;0,75;2401056;3110400;3085920
"2010-05-25";0;128,4;99,2761087042143;1260310200;0,75;2120256;3153600;3044592
"2010-05-26";0,1;128,3;99,1987908625443;1259328650;0,746666666666667;2946240;3144960;3029644,8
"2010-05-27";0;128,3;99,1987908625443;1259328650;0,746666666666667;2413152;3283200;3006892,8
"2010-05-28";0;128,2;99,1214730208744;1258347100;0,746666666666667;2540160;3283200;2970604,8
"2010-05-29";0;128,2;99,1214730208744;1258347100;0,746666666666667;3242592;3274560;2957760
"2010-05-30";0;128,1;99,0441551792044;1257365550;0,746666666666667;2163456;3283200;2908252,8
"2010-05-31";3,9;128,1;99,0441551792044;1257365550;0,876666666666667;2999808;3075840;2900563,2
"2010-06-01";0;128;98,9668373375345;1256384000;0,876666666666667;2361312;3058560;2889014,4
"2010-06-02";0;127,9;98,8895194958645;1255402450;0,873333333333334;2159136;3153600;2891606,4
"2010-06-03";0;127,8;98,8122016541946;1254420900;0,873333333333334;1875744;2911680;2846275,2
"2010-06-04";0;127,7;98,7348838125246;1253439350;0,870000000000001;2262816;2954880;2829340,8
"2010-06-05";12,6;127,7;98,7348838125246;1253439350;1,29;3073248;3222720;2819347,2
"2010-06-06";1,3;127,8;98,8122016541946;1254420900;1,33;3882816;2989440;2851689,6
"2010-06-07";0;127,9;98,8895194958645;1255402450;1,33;3974400;3049920;2889417,6
"2010-06-08";0,1;127,9;98,8895194958645;1255402450;0,756666666666667;3227904;3153600;2850624
"2010-06-09";0;127,8;98,8122016541946;1254420900;0,746666666666667;1770336;3153600;2818915,2
"2010-06-10";0,1;127,6;98,6575659708547;1252457800;0,75;1668384;3153600;2771913,6
"2010-06-11";0;127,5;98,5802481291847;1251476250;0,75;2376864;3153600;2737900,8
"2010-06-12";0,1;127,4;98,5029302875148;1250494700;0,753333333333334;1734912;3006720;2713564,8
"2010-06-13";0;127,3;98,4256124458448;1249513150;0,753333333333334;2297376;3162240;2677392
"2010-06-14";0;127,2;98,3482946041749;1248531600;0,753333333333334;2325024;3067200;2657030,4
"2010-06-15";0,1;127,1;98,2709767625049;1247550050;0,753333333333334;2286144;3153600;2604441,6
"2010-06-16";0;127,1;98,2709767625049;1247550050;0,753333333333334;2528064;3153600;2598192
"2010-06-17";0,1;127;98,193658920835;1246568500;0,756666666666667;2052864;3144960;2567203,2
"2010-06-18";0;126,8;98,0390232374951;1244605400;0,726666666666667;2147904;3283200;2560464
"2010-06-19";0,1;126,8;98,0390232374951;1244605400;0,626666666666667;2445120;3283200;2531462,4
"2010-06-20";0;126,7;97,9617053958251;1243623850;0,62;2103840;3283200;2509200
"2010-06-21";0;126,6;97,8843875541552;1242642300;0,62;2081376;2833920;2478931,2
"2010-06-22";0,1;126,5;97,8070697124852;1241660750;0,623333333333334;2059776;3153600;2450736
"2010-06-23";0,2;126,4;97,7297518708153;1240679200;0,626666666666667;2061504;3153600;2439417,6
"2010-06-24";0;126,3;97,6524340291453;1239697650;0,626666666666667;2223936;3144960;2442873,6
"2010-06-25";0,1;126,2;97,5751161874754;1238716100;0,626666666666667;2233440;3153600;2419113,6
"2010-06-26";0;126,1;97,4977983458054;1237734550;0,626666666666667;2600640;3153600;2425363,2
"2010-06-27";0,9;126;97,4204805041355;1236753000;0,656666666666667;2013984;3188160;2407824
"2010-06-28";0;125,9;97,3431626624655;1235771450;0,656666666666667;1858464;2989440;2361686,4
"2010-06-29";0,1;125,8;97,2658448207956;1234789900;0,66;2152224;3153600;2361312
"2010-06-30";0;125,6;97,1112091374557;1232826800;0,53;1734048;3162240;2319120
"2010-07-01";0,1;125,5;97,0338912957857;1231845250;0,533333333333334;1812672;3153600;2300832
"2010-07-02";0,1;125,4;96,9565734541158;1230863700;0,536666666666667;1812672;3153600;2289283,2
"2010-07-03";0;125,2;96,8019377707759;1228900600;0,536666666666667;1829952;3127680;2287756,8
"2010-07-04";0,1;125,1;96,7246199291059;1227919050;0,54;1723680;3188160;2269785,6
"2010-07-05";0;125;96,647302087436;1226937500;0,12;2001024;2954880;2234044,8
"2010-07-06";0,1;124,9;96,5699842457661;1225955950;0,0800000000000005;1978560;3101760;2170569,6
"2010-07-07";0,1;124,7;96,4153485624261;1223992850;0,0833333333333338;1652832;3153600;2093184
"2010-07-08";0;124,6;96,3380307207562;1223011300;0,0800000000000005;1990656;3153600;2051942,4
"2010-07-09";0;124,5;96,2607128790863;1222029750;0,0800000000000005;2039904;3189888;2060928
"2010-07-10";0;124,3;96,1060771957464;1220066650;0,0766666666666671;2026944;3231360;2072880
"2010-07-11";0;124,2;96,0287593540764;1219085100;0,0766666666666671;1924992;2998080;2057817,6
"2010-07-12";1,2;124,1;95,9514415124065;1218103550;0,113333333333334;2044224;3119040;2068128
"2010-07-13";0,1;124;95,8741236707365;1217122000;0,116666666666667;1819584;3188160;2052201,6
"2010-07-14";38;124,3;96,1060771957464;1220066650;1,38333333333333;5979744;3189024;2174025,6
"2010-07-15";21,6;124,7;96,4153485624261;1223992850;2,1;6540480;2668896;2315836,8
"2010-07-16";19,7;125,1;96,7246199291059;1227919050;2,75666666666667;7329312;2680992;2475878,4
"2010-07-17";0,3;125,2;96,8019377707759;1228900600;2,76333333333333;3267648;2928960;2516371,2
"2010-07-18";0,1;125,2;96,8019377707759;1228900600;2,76666666666667;2786400;2825280;2537654,4
"2010-07-19";0;125,1;96,7246199291059;1227919050;2,76333333333333;2152224;2885760;2527891,2
"2010-07-20";0;125;96,647302087436;1226937500;2,76333333333333;1798848;2911680;2517724,8
"2010-07-21";0;124,9;96,5699842457661;1225955950;2,76333333333333;2557440;3005856;2533593,6
"2010-07-22";0,1;124,9;96,5699842457661;1225955950;2,76333333333333;2378592;3024000;2544220,8
"2010-07-23";0;124,8;96,4926664040961;1224974400;2,75666666666667;2126304;3024000;2546380,8
"2010-07-24";0;124,7;96,4153485624261;1223992850;2,75666666666667;1971648;3034368;2537971,2
"2010-07-25";0;124,5;96,2607128790863;1222029750;2,75333333333333;1838592;3283200;2524809,6
"2010-07-26";0;124,4;96,1833950374163;1221048200;2,75333333333333;1925856;3075840;2502316,8
"2010-07-27";0;124,3;96,1060771957464;1220066650;2,72333333333333;1864512;3136320;2497334,4
"2010-07-28";0;124,2;96,0287593540764;1219085100;2,72333333333333;1973376;2944512;2501164,8
"2010-07-29";0;124,1;95,9514415124065;1218103550;2,72;2015712;3006720;2496614,4
"2010-07-30";0;124;95,8741236707365;1217122000;2,72;1988928;3153600;2505110,4
"2010-07-31";0;123,8;95,7194879873966;1215158900;2,71666666666667;1913760;3193344;2508480
"2010-08-01";0;123,7;95,6421701457267;1214177350;2,71333333333333;2316384;3231360;2525270,4
"2010-08-02";0;123,6;95,5648523040567;1213195800;2,71333333333333;1624320;2894400;2518416
"2010-08-03";0;123,5;95,4875344623868;1212214250;2,71;1953504;3153600;2526076,8
"2010-08-04";0,1;123,3;95,3328987790469;1210251150;2,71333333333333;1477440;3084480;2508624
"2010-08-05";0,7;123,2;95,2555809373769;1209269600;2,73333333333333;2181600;3032640;2515392
"2010-08-06";0;123,1;95,178263095707;1208288050;2,73;1461888;3101760;2509027,2
"2010-08-07";0;122,9;95,0236274123671;1206324950;2,73;1321056;3170880;2486707,2
"2010-08-08";0,1;122,7;94,8689917290272;1204361850;2,73333333333333;1515456;3240000;2469225,6
"2010-08-09";0;122,6;94,7916738873572;1203380300;2,73333333333333;1804032;3188160;2461795,2
"2010-08-10";0;122,4;94,6370382040173;1201417200;2,73333333333333;2166912;3263328;2469859,2
"2010-08-11";0;122,3;94,5597203623474;1200435650;2,69333333333333;1671840;3170880;2457446,4
"2010-08-12";0;122,2;94,4824025206774;1199454100;2,69;2096928;3144960;2466691,2
"2010-08-13";0;122;94,3277668373375;1197491000;1,42333333333333;1370304;3242592;2313043,2
"2010-08-14";0,1;121,8;94,1731311539976;1195527900;0,706666666666667;1589760;3270240;2148019,2
"2010-08-15";0;121,6;94,0184954706577;1193564800;0,0500000000000004;1632096;3317760;1958112
"2010-08-16";0;121,4;93,8638597873178;1191601700;0,0400000000000004;1080000;3205440;1885190,4
"2010-08-17";0;121,2;93,7092241039779;1189638600;0,036666666666667;1093824;3343680;1828771,2
"2010-08-18";0;121;93,554588420638;1187675500;0,036666666666667;1444608;3317760;1805184
"2010-08-19";0;120,8;93,3999527372982;1185712400;0,036666666666667;1317600;3309120;1789142,4
"2010-08-20";0,1;120,6;93,2453170539582;1183749300;0,0400000000000004;1585440;3412800;1756742,4
"2010-08-21";0;120,5;93,1679992122883;1182767750;0,036666666666667;1753920;3412800;1735920
"2010-08-22";0;120,3;93,0133635289484;1180804650;0,036666666666667;1526688;3309120;1715932,8
"2010-08-23";0;120,1;92,8587278456085;1178841550;0,036666666666667;1337472;3430080;1694793,6
"2010-08-24";0,1;119,9;92,7040921622686;1176878450;0,0400000000000004;1543968;3395520;1684972,8
"2010-08-25";0;119,6;92,4721386372588;1173933800;0,0400000000000004;1248480;3412800;1662393,6
"2010-08-26";0;119,4;92,3175029539189;1171970700;0,0400000000000004;1470528;3412800;1649260,8
"2010-08-27";0;119,3;92,2401851122489;1170989150;0,0400000000000004;1626912;3542400;1637712
"2010-08-28";0;119,1;92,085549428909;1169026050;0,0400000000000004;1677888;3542400;1626451,2
"2010-08-29";0;118,9;91,9309137455691;1167062950;0,0400000000000004;1328832;3360960;1604448
"2010-08-30";0;118,6;91,6989602205593;1164118300;0,0400000000000004;1178496;3317760;1579939,2
"2010-08-31";0;118,4;91,5443245372194;1162155200;0,0400000000000004;1400544;3533760;1549411,2
"2010-09-01";0;118,2;91,3896888538795;1160192100;0,0400000000000004;1295136;3507840;1538438,4
"2010-09-02";0;118;91,2350531705396;1158229000;0,0400000000000004;1352160;3551040;1518393,6
"2010-09-03";0;117,8;91,0804174871997;1156265900;0,036666666666667;1565568;3680640;1521331,2
"2010-09-04";0;117,5;90,8484639621898;1153321250;0,0133333333333337;1569024;3680640;1500912
"2010-09-05";0;117,4;90,7711461205199;1152339700;0,0133333333333337;2053728;3801600;1520640
"2010-09-06";0;117,2;90,61651043718;1150376600;0,0133333333333337;1194912;3412800;1516435,2
"2010-09-07";0;116,9;90,3845569121701;1147431950;0,0100000000000004;1067040;3196800;1501488
"2010-09-08";9,6;116,8;90,3072390705002;1146450400;0,33;2015712;3490560;1508544
"2010-09-09";0;116,5;90,0752855454903;1143505750;0,33;1217376;3672000;1476892,8
"2010-09-10";0;116,3;89,9206498621505;1141542650;0,33;1026432;3672000;1455379,2
"2010-09-11";0;116;89,6886963371406;1138598000;0,33;889920;3672000;1415145,6
"2010-09-12";0;115,7;89,4567428121308;1135653350;0,33;1457568;3758400;1418054,4
"2010-09-13";0;115,5;89,3021071287909;1133690250;0,326666666666667;1212192;3507840;1405468,8
"2010-09-14";0;115,2;89,070153603781;1130745600;0,326666666666667;991008;3637440;1384099,2
"2010-09-15";0;115;88,9155179204411;1128782500;0,326666666666667;937440;3680640;1379347,2
"2010-09-16";0,1;114,7;88,6835643954313;1125837850;0,33;1066176;3672000;1378425,6
"2010-09-17";0;114,4;88,4516108704214;1122893200;0,33;1041984;3611520;1365004,8
"2010-09-18";0;114,2;88,2969751870815;1120930100;0,33;946080;3637440;1352620,8
"2010-09-19";0;113,9;88,0650216620717;1117985450;0,326666666666667;960768;3378240;1331798,4
"2010-09-20";0;113,7;87,9103859787318;1116022350;0,326666666666667;1399680;3507840;1319990,4
"2010-09-21";6,8;113,5;87,7557502953919;1114059250;0,553333333333334;1510272;3576960;1319443,2
"2010-09-22";7,8;113,4;87,6784324537219;1113077700;0,813333333333334;2246400;3568320;1349740,8
"2010-09-23";0;113,1;87,4464789287121;1110133050;0,81;1620000;3611520;1352275,2
"2010-09-24";4,1;112,9;87,2918432453722;1108169950;0,946666666666667;1473984;3680640;1359792
"2010-09-25";9,9;112,7;87,1372075620323;1106206850;1,27666666666667;2413152;3551040;1391212,8
"2010-09-26";2,1;112,5;86,9825718786924;1104243750;1,34666666666667;1601856;3490560;1390377,6
"2010-09-27";21,8;112,6;87,0598897203623;1105225300;2,07333333333333;3996864;3222720;1467676,8
"2010-09-28";8,4;112,6;87,0598897203623;1105225300;2,35333333333333;3301344;3663360;1533427,2
"2010-09-29";0,1;112,5;86,9825718786924;1104243750;2,35666666666667;2370816;3438720;1573171,2
"2010-09-30";0,8;112,3;86,8279361953525;1102280650;2,38333333333333;1822176;3568320;1587225,6
"2010-10-01";0;112,2;86,7506183536826;1101299100;2,38333333333333;2395872;3602880;1623916,8
"2010-10-02";10,8;112,1;86,6733005120126;1100317550;2,74333333333333;2985984;3542400;1678377,6
"2010-10-03";4,8;111,9;86,5186648286727;1098354450;2,90333333333333;1877472;3646080;1688774,4
"2010-10-04";0,5;111,8;86,4413469870028;1097372900;2,92;2221344;3404160;1710518,4
"2010-10-05";0;111,6;86,2867113036629;1095409800;2,92;1737504;3507840;1699977,6
"2010-10-06";0;111,4;86,132075620323;1093446700;2,92;1788480;3611520;1719763,2
"2010-10-07";0;111,2;85,9774399369831;1091483600;2,92;1683936;3585600;1740326,4
"2010-10-08";10,3;111,2;85,9774399369831;1091483600;2,94333333333333;2597184;3464640;1759708,8
"2010-10-09";0,1;111;85,8228042536432;1089520500;2,94666666666667;2340576;3706560;1797148,8
"2010-10-10";0,4;110,8;85,6681685703033;1087557400;2,96;1483488;3456000;1812384
"2010-10-11";0,1;110,6;85,5135328869634;1085594300;2,96333333333333;1193184;3188160;1822492,8
"2010-10-12";0;110,4;85,3588972036235;1083631200;2,96333333333333;1304640;3395520;1817395,2
