date,Jaguari_QNat,Jaguari_QJus,Jaguari_Vop,Cachoeira_QNat,Cachoeira_QJus,Cachoeira_Vop,Atibainha_QNat,Atibainha_QJus,Atibainha_Vop,PaivaC_QNat,PaivaC_QJus,PaivaC_Vop,QESI
2014-05-17,6.52,1.0,14.36,0.15,1.0,35.1,0.2,1.0,11.97,2.63,0.2,53.1,24.8
2014-05-18,9.52,1.0,14.3,0.6,1.0,35.1,0.2,1.0,11.89,2.83,0.2,55.34,22.0
2014-05-19,11.2,1.0,14.3,1.31,1.0,34.82,0.52,1.0,11.81,3.07,0.2,57.58,22.2
2014-05-20,6.33,1.0,14.25,2.69,1.0,34.73,0.32,1.0,11.73,3.24,0.13,58.14,23.7
2014-05-21,2.62,1.0,14.14,1.51,1.0,34.73,0.12,1.0,11.67,1.8,0.1,54.78,22.6
2014-05-22,0.42,1.0,14.01,0.11,1.0,34.63,0.27,1.0,11.59,3.29,0.1,54.22,23.6
2014-05-23,7.54,1.0,13.99,4.43,1.0,34.63,1.21,1.0,11.53,3.2,0.1,54.78,22.0
2014-05-24,6.55,1.0,13.93,5.75,1.0,34.82,0.73,1.0,11.51,3.86,0.1,50.33,23.4
2014-05-25,5.08,1.0,13.88,5.2,1.0,34.63,2.14,1.0,11.49,2.49,0.1,50.88,20.0
2014-05-26,4.92,1.0,13.83,3.95,1.0,34.36,0.53,1.0,11.45,2.73,0.1,51.44,20.2
2014-05-27,8.43,1.0,13.27,2.36,1.0,34.36,0.76,1.0,11.41,2.2,0.1,49.22,22.0
2014-05-28,3.76,1.0,13.69,3.8,1.0,34.26,0.73,1.0,11.37,3.64,0.1,47.56,22.9
2014-05-29,2.94,1.0,13.54,5.83,1.0,35.1,1.04,1.0,11.33,2.63,0.1,46.46,22.8
2014-05-30,1.85,1.0,13.35,5.15,1.0,36.12,0.63,1.0,11.27,2.87,0.1,47.56,22.0
2014-05-31,2.04,1.0,13.22,7.7,1.0,36.88,0.62,1.0,11.21,3.11,0.1,47.01,23.7
2014-06-01,2.99,1.0,13.09,5.53,1.0,37.44,0.33,1.0,11.15,5.39,0.1,49.22,23.5
2014-06-02,7.71,1.0,13.02,5.42,1.0,38.01,0.47,1.0,11.09,3.09,0.1,50.33,22.0
2014-06-03,5.15,0.86,12.91,2.12,0.89,38.2,0.47,0.85,11.03,4.31,0.1,50.88,23.7
2014-06-04,8.31,1.0,12.81,2.55,1.0,38.01,0.89,1.0,11.03,5.38,0.1,53.66,22.8
2014-06-05,8.31,1.0,12.2,0.29,1.0,37.72,0.14,1.0,11.01,4.77,0.1,54.22,24.1
2014-06-06,2.68,1.0,12.6,1.6,1.0,35.66,1.26,1.0,11.09,4.54,0.1,54.22,24.4
2014-06-07,7.66,1.0,12.5,1.93,1.0,34.17,0.59,1.0,11.17,3.27,0.1,56.46,21.1
2014-06-08,5.69,1.0,12.37,0.45,1.0,32.52,0.51,1.0,11.25,3.61,0.1,55.34,24.6
2014-06-09,5.32,1.0,12.24,0.26,1.0,30.88,1.28,1.0,11.33,2.34,0.1,57.58,20.4
2014-06-10,7.43,1.0,12.11,0.18,1.0,29.52,1.13,1.0,11.45,3.6,0.1,51.44,24.1
2014-06-11,8.28,1.0,11.99,0.8,1.0,28.72,0.17,1.0,11.51,1.71,0.1,48.67,22.0
2014-06-12,5.18,1.0,11.86,0.56,1.0,28.18,2.08,1.0,11.53,3.8,0.1,49.22,22.0
2014-06-13,5.25,1.0,11.23,0.4,1.0,27.74,0.7,1.0,11.53,2.0,0.1,45.36,24.1
2014-06-14,7.59,1.0,11.61,1.86,1.0,27.65,1.38,1.0,11.53,2.95,0.1,44.26,24.2
2014-06-15,8.34,1.0,11.45,0.22,1.0,27.74,1.48,1.0,11.53,3.56,0.1,46.46,22.0
2014-06-16,7.89,1.0,11.3,0.5,1.0,27.74,0.99,1.0,11.53,3.18,0.1,47.56,22.6
2014-06-17,5.7,1.0,11.15,0.61,1.0,27.65,0.16,1.0,11.51,4.47,0.1,48.67,23.9
2014-06-18,6.47,1.0,11.0,1.51,1.0,27.83,0.68,1.0,11.49,3.03,0.1,47.56,24.4
2014-06-19,4.12,1.0,10.85,1.48,1.0,27.74,0.96,1.0,11.47,3.4,0.1,47.56,23.8
2014-06-20,3.24,1.0,10.68,1.3,1.0,27.74,0.35,1.0,11.45,3.33,0.1,50.88,20.7
2014-06-21,3.9,1.0,10.51,0.5,1.0,27.74,0.45,1.0,11.43,3.28,0.1,52.55,22.0
2014-06-22,1.25,1.0,10.28,0.42,1.74,27.65,0.88,1.0,11.43,2.31,0.1,53.1,22.0
2014-06-23,1.74,1.0,10.09,0.37,2.0,27.47,0.18,1.0,11.41,2.75,0.1,54.78,21.5
2014-06-24,1.77,1.0,0.89,0.42,2.0,27.29,0.13,1.0,11.39,3.14,0.1,54.78,23.3
2014-06-25,1.69,1.0,0.2,0.67,2.0,27.12,0.11,1.0,11.37,4.35,0.1,55.34,24.1
2014-06-26,2.17,1.0,0.5,0.27,2.0,26.94,0.13,1.0,11.35,3.22,0.1,57.02,22.0
2014-06-27,2.3,1.0,0.34,0.28,2.0,26.76,0.16,1.0,11.31,3.02,0.1,54.22,25.8
2014-06-28,2.26,1.0,0.17,0.38,2.0,26.59,0.12,1.0,11.27,3.05,0.1,52.55,24.8
2014-06-29,3.41,1.0,0.0,0.7,2.0,26.59,0.15,1.0,11.23,2.9,0.1,51.99,23.7
2014-06-30,2.02,1.0,8.28,0.55,2.0,26.94,0.23,1.0,11.19,2.57,0.1,54.78,20.5
2014-07-01,2.01,1.0,8.57,0.4,2.0,27.56,0.16,1.0,11.13,2.47,0.1,53.1,24.07
2014-07-02,1.81,1.0,8.36,0.35,2.0,27.83,0.22,1.0,11.11,2.81,0.1,49.77,23.98
2014-07-03,1.4,1.0,8.15,0.25,2.0,28.09,0.3,1.0,11.09,2.46,0.1,46.46,23.1
2014-07-04,2.78,1.0,7.96,0.2,2.0,28.09,0.23,1.0,110.72,2.81,0.1,44.26,23.6
2014-07-05,1.49,1.0,7.25,0.27,2.0,27.91,0.43,1.0,11.07,2.74,0.1,42.07,23.8
2014-07-06,1.08,1.0,7.54,0.2,2.0,27.91,0.17,1.0,11.05,1.95,0.1,40.98,22.0
2014-07-07,0.71,1.0,7.37,0.17,2.0,27.74,0.27,1.0,11.01,3.09,0.1,40.98,22.2
2014-07-08,1.02,1.0,7.22,0.34,2.0,27.38,0.27,1.0,10.95,1.46,0.1,41.53,22.0
2014-07-09,1.4,1.0,7.06,0.33,1.21,26.85,0.61,1.0,10.93,4.86,0.1,45.36,22.0
2014-07-10,3.72,1.0,6.94,0.8,1.0,26.85,0.72,1.0,10.87,2.88,0.1,47.56,20.4
2014-07-11,5.25,1.0,6.83,0.91,1.0,26.94,0.59,1.0,10.83,3.86,0.1,48.67,20.9
2014-07-12,5.06,1.0,6.69,1.16,1.0,27.21,1.36,1.0,10.81,3.04,0.1,47.56,21.3
2014-07-13,6.09,1.0,6.58,0.8,1.0,27.29,0.79,1.0,10.77,1.66,0.1,46.46,21.5
2014-07-14,2.64,1.0,6.44,0.19,1.0,27.21,1.29,1.0,10.73,1.33,0.1,45.36,21.1
2014-07-15,7.1,1.0,6.38,0.74,1.0,26.85,0.62,1.0,10.66,1.4,0.1,47.56,21.7
2014-07-16,1.5,1.0,6.26,1.09,1.0,26.5,0.23,1.0,10.59,1.86,0.1,46.46,23.6
2014-07-17,2.93,1.0,6.13,0.27,1.0,26.59,0.85,1.0,10.53,0.95,0.1,44.81,21.8
2014-07-18,3.48,1.0,6.0,0.46,1.0,26.67,0.11,1.0,10.47,1.19,0.1,43.72,21.5
2014-07-19,3.32,1.0,5.86,0.16,1.0,27.03,0.43,1.0,10.39,2.8,0.1,43.72,22.0
2014-07-20,1.89,1.0,5.21,0.31,1.0,27.47,0.33,1.0,10.32,0.47,0.1,40.98,22.0
2014-07-21,2.05,1.0,5.55,0.53,1.0,27.83,0.53,1.0,10.22,2.71,0.1,46.46,20.4
2014-07-22,2.1,1.0,5.4,0.16,1.79,27.91,0.1,1.0,10.14,0.45,0.1,45.91,21.8
2014-07-23,2.49,1.0,5.25,0.81,2.0,28.09,0.14,1.0,10.08,1.55,0.1,44.81,21.3
2014-07-24,2.22,1.0,5.09,0.27,2.0,27.91,0.33,1.0,10.04,1.75,0.1,43.72,21.5
2014-07-25,2.9,1.0,4.96,0.24,2.0,27.56,0.27,1.0,10.0,2.11,0.1,43.17,21.3
2014-07-26,5.39,1.0,4.88,0.14,1.21,27.12,0.42,1.0,99.68,2.01,0.1,44.26,19.7
2014-07-27,3.19,1.0,4.27,0.14,1.0,26.67,0.42,1.0,99.29,2.74,0.1,44.26,21.4
2014-07-28,4.95,1.0,4.2,0.66,1.0,26.32,0.73,1.0,98.71,3.09,0.1,47.01,19.3
2014-07-29,3.65,1.0,4.62,0.36,1.0,26.32,0.93,1.0,97.93,3.15,0.1,47.56,21.2
2014-07-30,6.93,1.0,4.53,0.69,1.0,26.76,0.85,1.0,97.16,3.02,0.1,47.01,22.0
2014-07-31,6.99,1.0,4.47,0.51,1.0,26.85,1.14,1.0,96.19,1.35,0.1,48.11,22.0
2014-08-01,4.0,1.0,4.4,0.67,1.0,26.67,0.66,1.0,95.23,3.49,0.1,48.67,23.4
2014-08-02,5.01,1.0,4.34,1.09,1.0,26.67,1.3,1.0,94.46,2.75,0.1,47.56,22.6
2014-08-03,5.51,1.0,4.3,0.59,1.0,26.59,0.4,1.0,93.49,1.73,0.1,45.91,22.0
2014-08-04,5.62,1.0,4.25,0.49,1.0,26.5,0.35,1.0,92.53,2.92,0.1,47.56,20.2
2014-08-05,5.62,1.0,4.21,0.68,1.29,26.41,0.34,1.0,91.58,1.45,0.1,45.36,22.0
2014-08-06,5.73,1.0,4.17,0.58,2.0,26.23,0.36,1.0,90.62,1.59,0.1,45.36,20.2
2014-08-07,4.35,1.0,4.11,0.28,2.0,26.06,0.22,1.0,89.48,0.71,0.1,46.46,20.6
2014-08-08,3.66,1.0,4.03,0.33,2.0,25.79,0.44,1.0,88.34,1.19,0.1,47.01,21.8
2014-08-09,3.97,1.0,3.98,0.38,2.0,25.53,0.63,1.0,87.39,1.37,0.1,48.11,19.9
2014-08-10,3.71,1.0,3.89,0.7,2.0,25.53,0.64,1.0,86.44,1.01,0.1,48.11,20.4
2014-08-11,3.62,1.0,3.81,0.7,2.0,25.53,0.66,1.0,85.5,1.71,0.1,48.67,20.5
2014-08-12,4.11,1.0,3.25,0.36,2.0,25.44,1.8,1.0,84.55,2.73,0.1,48.67,22.0
2014-08-13,4.22,1.0,3.68,0.39,2.0,25.36,0.36,1.0,83.43,1.74,0.1,49.77,20.8
2014-08-14,4.63,1.0,3.62,0.27,1.6,26.06,0.58,1.0,81.74,2.83,0.1,54.78,19.2
2014-08-15,6.04,1.0,3.6,0.39,1.0,26.85,0.15,1.0,79.87,2.22,0.1,58.7,18.6
2014-08-16,4.55,1.0,3.58,0.49,1.0,27.47,0.84,1.0,78.11,1.98,0.1,59.82,20.4
2014-08-17,7.95,1.0,3.6,1.37,1.0,27.83,2.2,1.0,76.9,4.77,0.1,60.95,20.8
2014-08-18,6.5,1.0,3.6,0.82,1.0,28.18,0.47,1.0,75.61,1.89,0.1,59.26,19.6
2014-08-19,5.8,1.0,3.6,0.72,1.0,28.27,0.63,1.0,74.14,1.87,0.1,59.82,21.1
2014-08-20,6.7,1.0,3.6,0.43,1.0,27.91,0.47,1.0,73.04,1.27,0.1,59.82,20.9
2014-08-21,5.1,1.0,3.6,0.29,1.0,27.29,0.39,1.0,71.94,1.28,0.1,59.82,21.2
2014-08-22,5.83,1.0,3.6,0.18,1.0,26.67,0.11,1.0,70.85,1.09,0.1,60.39,20.8
2014-08-23,5.7,1.0,3.6,0.34,1.0,26.15,0.32,1.0,69.57,1.29,0.1,60.95,22.5
2014-08-24,5.65,1.0,3.6,0.3,1.0,25.62,0.36,1.0,68.85,1.3,0.1,55.34,21.8
2014-08-25,4.88,1.0,3.59,0.22,1.0,25.09,0.24,1.0,67.94,1.08,0.1,54.78,19.3
2014-08-26,4.49,1.0,3.58,0.21,1.63,25.18,0.27,1.0,66.68,1.22,0.1,48.67,22.0
2014-08-27,5.8,1.0,3.58,0.35,2.0,25.44,2.45,1.0,65.24,2.89,0.1,48.11,21.8
2014-08-28,4.93,1.0,3.58,0.41,2.0,25.53,1.22,1.0,63.8,2.81,0.1,46.46,22.0
2014-08-29,4.58,1.0,3.58,0.86,2.0,25.71,1.21,1.0,62.37,2.97,0.1,44.81,21.48
2014-08-30,5.0,1.0,3.58,0.44,2.0,25.88,0.27,1.0,60.81,2.27,0.1,44.26,20.4
2014-08-31,4.67,1.0,3.58,0.78,2.0,26.06,0.25,1.0,59.19,0.66,0.1,40.98,21.7
2014-09-01,4.83,1.0,3.6,0.64,2.0,25.97,0.62,1.0,57.59,1.82,0.1,42.07,19.5
2014-09-02,6.79,1.0,3.62,1.23,1.19,26.32,0.53,1.0,55.9,1.51,0.1,43.17,19.8
2014-09-03,10.54,1.0,3.68,3.34,1.0,26.94,1.65,1.0,54.48,2.99,0.1,41.53,21.8
2014-09-04,6.88,1.0,3.2,2.69,1.0,27.51,0.84,1.0,52.93,2.98,0.1,43.72,19.1
2014-09-05,6.06,1.0,3.23,1.73,1.0,27.83,1.04,1.0,51.3,2.13,0.1,44.26,21.0
2014-09-06,5.97,1.0,3.25,1.16,1.0,28.09,0.98,1.0,49.65,2.01,0.1,46.63,19.3
2014-09-07,5.98,1.0,3.27,0.7,1.0,28.31,0.63,1.0,47.94,1.94,0.1,48.11,20.1
2014-09-08,5.36,1.0,3.28,0.43,1.0,28.49,0.49,1.0,46.22,1.48,0.1,49.77,19.6
2014-09-09,6.56,1.0,3.81,0.88,1.0,28.72,0.33,1.0,44.45,1.43,0.1,49.22,21.9
2014-09-10,5.97,1.0,3.83,0.7,1.0,28.92,0.51,1.0,42.67,1.55,0.1,50.88,20.4
2014-09-11,5.97,1.0,3.85,0.64,1.0,29.12,0.74,1.0,40.97,1.93,0.1,50.33,22.0
2014-09-12,5.59,1.0,3.87,0.63,1.25,29.29,0.84,1.0,39.29,1.6,0.1,49.22,22.0
2014-09-13,4.68,1.0,3.88,0.55,2.0,29.29,0.79,1.0,37.63,2.2,0.1,48.67,22.0
2014-09-14,3.8,1.0,3.88,0.68,2.0,29.34,0.13,1.0,35.9,1.31,0.1,48.67,20.6
2014-09-15,3.95,1.0,3.88,0.79,2.0,29.43,0.3,1.0,34.33,1.41,0.1,48.11,19.6
2014-09-16,4.02,1.0,3.88,0.65,2.0,29.52,0.31,1.0,32.69,1.31,0.1,45.91,21.7
2014-09-17,5.18,1.0,3.89,0.7,2.0,29.61,0.47,1.0,31.05,0.57,0.1,43.72,21.2
2014-09-18,3.5,1.0,3.89,0.45,2.0,29.61,0.12,1.0,29.45,1.07,0.1,41.53,20.7
2014-09-19,2.97,1.0,3.91,1.03,2.25,29.34,0.19,1.0,27.66,0.6,0.1,40.98,21.1
2014-09-20,3.76,1.0,3.94,1.01,3.0,28.99,0.82,1.0,26.05,1.05,0.1,39.89,20.6
2014-09-21,8.11,1.0,4.02,1.32,2.58,28.72,1.03,1.0,24.28,1.67,0.1,40.44,21.7
2014-09-22,4.96,1.0,4.06,0.86,2.0,28.45,0.9,1.0,22.47,1.39,0.1,44.26,19.0
2014-09-23,3.77,1.0,4.09,0.88,2.0,28.18,0.71,1.0,20.5,1.29,0.1,46.46,22.0
2014-09-24,2.98,1.0,4.11,0.8,2.0,27.91,0.29,1.0,18.85,2.59,0.1,45.36,22.0
2014-09-25,2.79,1.0,4.13,0.44,2.0,27.6,0.31,1.0,17.22,1.82,0.1,41.75,23.4
2014-09-26,2.98,1.0,4.15,0.52,2.0,27.29,0.58,1.0,15.59,1.79,0.1,40.71,21.3
2014-09-27,10.34,1.0,4.25,4.22,1.75,27.47,2.56,1.0,14.05,3.54,0.1,42.07,22.0
2014-09-28,4.77,0.79,4.3,3.22,0.75,27.65,1.22,0.77,12.37,0.84,0.1,44.26,19.06
2014-09-29,4.49,0.5,4.34,2.2,0.5,27.74,0.96,0.5,10.8,1.49,0.1,44.48,20.1
2014-09-30,4.49,0.5,4.38,2.26,0.5,27.83,1.32,0.5,9.33,1.77,0.1,42.07,22.0
2014-10-01,4.78,0.78,4.42,1.78,0.74,27.83,1.39,0.76,7.83,1.27,0.1,39.35,22.0
2014-10-02,4.43,1.0,4.45,0.81,1.0,27.6,0.56,1.0,6.41,1.63,0.1,36.91,22.1
2014-10-03,3.29,1.0,4.42,0.67,1.0,27.15,0.39,1.0,5.2,0.32,0.1,37.18,20.4
2014-10-04,2.1,1.0,4.37,0.48,1.0,26.94,0.3,1.0,4.03,0.93,0.1,35.77,21.7
2014-10-05,1.91,1.0,4.31,0.31,1.42,26.9,0.27,1.0,2.85,0.74,0.1,32.59,22.0
2014-10-06,2.07,1.0,4.24,0.26,2.0,26.63,0.38,1.0,1.82,0.75,0.1,29.11,22.0
2014-10-07,1.83,1.0,4.12,0.26,2.0,26.28,0.35,1.0,1.46,0.82,0.1,25.92,20.8
2014-10-08,2.04,1.0,3.98,0.38,2.0,26.06,0.35,1.0,1.17,0.72,0.1,23.8,19.15
2014-10-09,1.8,1.0,3.83,0.36,2.0,25.83,0.61,1.0,0.8,0.76,0.1,23.27,19.6
2014-10-10,1.96,1.0,3.64,0.48,2.0,25.62,0.56,1.0,0.73,0.83,0.1,23.27,19.9
2014-10-11,2.7,1.0,3.51,1.28,2.0,25.27,1.09,1.0,0.57,1.52,0.1,23.27,19.8
2014-10-12,2.78,1.0,3.36,1.19,2.0,25.09,0.93,1.0,0.44,1.28,0.1,23.8,18.1
2014-10-13,2.91,1.0,3.21,1.2,2.0,25.05,1.11,1.0,0.29,1.17,0.1,22.21,19.8
2014-10-14,2.77,1.0,3.05,1.04,2.0,24.92,1.06,1.0,0.29,0.92,0.1,19.58,20.4
2014-10-15,2.72,1.0,2.88,1.04,2.5,24.66,0.92,1.0,0.0,0.28,0.1,19.06,22.0
2014-10-16,2.83,1.0,2.23,1.1,2.5,23.7,1.27,1.0,0.0,0.28,0.1,21.16,20.1
2014-10-17,2.42,1.0,2.84,0.89,2.5,22.84,0.93,1.0,2.17,0.62,0.1,19.85,19.5
2014-10-18,2.02,1.0,2.26,0.69,2.5,22.54,0.58,1.0,3.39,0.97,0.1,22.21,20.3
2014-10-19,1.78,1.0,2.68,0.28,2.5,20.23,0.25,1.0,3.1,1.22,0.1,23.27,21.0
2014-10-20,5.02,1.0,2.63,1.35,2.5,19.05,1.85,1.0,3.32,3.24,0.1,29.65,17.9
2014-10-21,3.7,1.0,2.56,1.04,2.5,19.6,1.12,1.0,4.68,3.78,0.1,33.4,19.1
2014-10-22,2.33,1.0,2.46,0.5,2.5,20.32,0.53,1.0,6.1,1.46,0.1,35.02,18.3
2014-10-23,2.07,1.0,2.42,0.31,2.5,18.55,0.39,1.0,6.24,1.19,0.1,35.56,18.5
2014-10-24,1.98,1.0,12.14,0.12,2.5,15.53,0.5,1.0,21.84,1.8,0.1,34.75,18.2
2014-10-25,2.08,1.0,12.08,0.57,2.5,13.44,0.53,1.0,21.98,1.14,0.1,33.13,22.0
2014-10-26,1.96,1.0,12.02,0.35,2.5,11.83,0.32,1.0,21.7,0.98,0.1,31.79,22.0
2014-10-27,2.62,1.0,11.96,0.72,2.5,10.31,0.69,1.0,21.84,1.64,0.1,32.06,17.1
2014-10-28,1.86,1.0,11.92,0.46,2.5,9.68,0.49,1.0,20.85,1.36,0.1,33.67,18.07
2014-10-29,4.04,1.0,11.88,0.52,2.5,9.44,0.58,1.0,20.14,1.84,0.1,32.59,17.05
2014-10-30,2.25,1.0,11.84,0.31,2.5,9.36,0.31,1.0,18.87,1.55,0.1,32.06,18.6
2014-10-31,1.81,1.0,11.78,0.29,2.5,9.05,0.27,1.0,17.89,1.73,0.1,30.98,19.5
2014-11-01,1.57,1.0,11.22,0.18,2.5,8.65,0.15,1.0,16.64,1.31,0.1,31.25,21.1
2014-11-02,5.31,1.0,11.67,1.37,2.5,8.81,1.23,1.0,15.53,1.72,0.1,33.13,19.1
2014-11-03,4.12,1.0,11.58,1.31,2.5,8.73,1.15,1.0,14.84,3.64,0.1,36.64,19.2
2014-11-04,10.59,1.0,11.65,1.45,2.5,8.1,1.39,1.0,14.56,10.8,0.1,39.89,18.4
2014-11-05,5.96,1.0,11.66,1.11,2.5,7.79,1.02,1.0,13.59,1.56,0.1,37.4,19.9
2014-11-06,4.75,1.0,11.63,0.52,2.5,7.28,0.19,1.0,12.44,2.76,0.1,43.17,18.0
2014-11-07,5.19,1.0,11.64,0.82,2.08,6.69,0.79,1.0,11.27,2.86,0.1,48.39,18.1
2014-11-08,5.46,1.0,11.6,1.34,1.5,6.54,1.02,1.0,10.61,5.06,0.05,51.44,19.0
2014-11-09,6.86,1.0,11.57,0.37,1.5,6.2,1.13,1.0,10.27,3.47,0.02,50.33,18.2
2014-11-10,5.91,1.0,11.56,0.96,1.5,5.93,0.72,1.0,9.8,1.64,0.02,45.09,18.7
2014-11-11,3.42,1.0,11.5,0.69,1.5,5.78,0.52,1.0,8.99,0.99,0.02,42.89,19.8
2014-11-12,2.5,1.0,11.41,0.25,1.5,5.97,0.76,1.0,7.99,1.73,0.02,43.17,19.4
2014-11-13,2.2,1.0,11.26,0.53,1.5,6.62,0.39,1.0,7.12,1.85,0.02,44.26,18.6
2014-11-14,4.94,1.0,11.15,1.38,1.5,7.75,3.76,1.0,6.46,2.84,0.02,44.81,18.2
2014-11-15,3.34,1.0,11.0,1.78,1.5,9.01,0.91,1.0,5.47,2.01,0.02,44.81,19.1
2014-11-16,3.94,1.0,10.89,0.37,1.5,9.76,0.27,1.0,4.75,1.65,0.02,40.16,18.8
2014-11-17,3.56,1.0,10.8,0.32,1.5,9.2,0.29,1.0,4.35,1.55,0.02,42.07,18.4
2014-11-18,3.01,1.0,10.68,0.33,1.5,8.38,0.28,1.0,4.29,1.77,0.02,43.17,19.1
2014-11-19,2.69,1.0,10.55,0.36,1.5,7.56,0.31,1.0,4.75,1.83,0.02,39.35,19.1
2014-11-20,1.87,1.0,10.44,0.3,1.5,7.28,0.32,1.0,4.29,2.16,0.02,37.72,19.7
2014-11-21,2.33,1.0,10.36,0.38,1.5,7.09,0.32,1.0,3.44,1.62,0.02,38.26,19.7
2014-11-22,2.23,1.0,10.25,0.26,1.5,6.66,0.1,1.0,2.85,2.4,0.02,40.98,18.8
2014-11-23,4.58,1.0,10.11,0.69,1.5,6.12,0.64,1.0,3.31,5.01,0.02,45.36,16.1
2014-11-24,4.04,1.0,0.96,0.92,1.5,5.54,0.77,1.0,3.83,1.56,0.02,45.36,16.7
2014-11-25,4.9,1.0,0.81,0.95,1.5,4.93,0.62,1.0,4.48,1.97,0.02,43.72,18.03
2014-11-26,7.38,1.0,0.2,1.58,1.5,4.78,1.21,1.0,5.07,5.97,0.02,43.17,18.2
2014-11-27,6.72,1.0,0.59,1.01,1.21,5.24,0.85,1.0,4.88,2.91,0.02,41.53,18.6
2014-11-28,4.82,1.0,0.43,1.01,1.0,6.05,0.66,1.0,4.55,3.29,0.02,42.07,18.1
2014-11-29,5.5,1.0,0.33,0.56,1.0,6.12,0.28,1.0,4.29,3.25,0.02,40.98,19.4
2014-11-30,5.44,1.0,0.22,0.54,1.0,6.32,0.47,1.0,3.96,2.07,0.02,39.89,18.7
2014-12-01,6.33,1.0,0.17,1.16,1.0,6.66,1.02,1.0,3.18,0.76,0.02,36.64,19.3
2014-12-02,5.59,1.0,0.13,1.18,1.0,6.62,0.95,1.0,2.66,1.31,0.02,31.79,20.7
2014-12-03,5.17,1.0,0.03,1.16,1.0,5.81,0.91,1.0,2.88,1.42,0.02,31.79,18.5
2014-12-04,4.54,1.0,8.96,1.06,1.0,4.78,0.81,1.0,2.98,1.55,0.02,31.25,19.9
2014-12-05,6.33,1.0,8.9,2.71,1.0,4.36,0.44,1.0,2.72,2.41,0.02,32.86,18.8
2014-12-06,4.21,1.0,8.28,2.76,0.8,4.66,1.01,1.0,2.46,3.32,0.02,35.02,18.8
2014-12-07,3.09,1.0,8.63,1.16,1.66,4.66,0.66,1.0,2.2,3.1,0.02,36.64,19.2
2014-12-08,3.06,1.0,8.45,1.05,2.0,4.66,0.71,1.0,2.27,2.46,0.02,38.26,18.6
2014-12-09,4.09,1.0,8.31,0.38,2.0,4.59,0.24,1.0,2.2,2.4,0.02,35.02,19.7
2014-12-10,4.15,1.0,8.2,0.88,2.0,4.08,0.5,1.0,2.14,1.93,0.02,33.94,20.1
2014-12-11,8.77,1.0,8.12,5.13,2.0,4.13,4.83,1.0,2.77,4.12,0.02,32.86,19.0
2014-12-12,6.24,1.0,8.0,1.86,1.5,4.46,1.95,1.0,2.66,2.24,0.02,32.86,19.3
2014-12-13,6.74,1.0,7.86,1.62,1.0,5.08,1.4,1.0,2.46,4.18,0.02,35.56,18.8
2014-12-14,6.48,1.0,7.23,1.87,0.94,5.58,1.39,0.92,2.66,2.74,0.02,32.33,18.3
2014-12-15,4.75,1.0,7.62,0.58,0.75,5.47,0.49,0.75,2.46,2.15,0.02,32.33,18.2
2014-12-16,4.39,1.0,7.51,0.93,0.75,5.58,0.77,0.75,2.46,2.29,0.02,28.31,19.6
2014-12-17,5.24,1.0,7.39,1.32,0.75,6.05,0.74,0.75,2.2,1.79,0.02,24.86,19.2
2014-12-18,5.17,1.0,7.28,1.14,0.75,6.38,0.86,0.75,1.87,1.58,0.02,23.01,19.2
2014-12-19,4.51,1.0,7.16,1.29,0.75,6.62,0.77,0.75,1.49,2.23,0.02,23.01,20.4
2014-12-20,9.49,1.0,7.14,3.62,0.75,6.2,3.53,0.75,1.56,3.49,0.02,24.86,20.2
2014-12-21,11.7,0.78,7.14,1.5,0.75,5.43,3.92,0.61,1.82,3.29,0.02,28.58,18.3
2014-12-22,11.87,0.75,7.14,2.35,0.75,4.66,2.13,0.64,2.07,2.08,0.02,29.11,19.1
2014-12-23,10.34,0.67,7.16,1.56,0.68,2.61,1.28,0.68,2.98,9.44,0.02,37.18,18.3
2014-12-24,25.22,0.35,7.2,9.45,0.36,4.28,10.62,0.37,4.29,9.25,0.02,41.53,17.7
2014-12-25,26.66,0.25,7.31,2.55,0.25,6.05,4.96,0.25,3.63,5.33,0.02,40.98,22.0
2014-12-26,25.56,0.25,7.43,3.24,0.25,7.52,3.17,0.25,3.63,7.14,0.02,39.89,16.3
2014-12-27,13.79,0.25,7.46,2.53,0.25,9.09,1.9,0.25,2.46,1.39,0.02,36.33,19.2
2014-12-28,9.43,0.25,7.45,1.76,0.25,10.14,1.13,0.25,1.36,1.67,0.02,35.56,19.2
2014-12-29,8.51,0.25,7.39,1.21,0.2,10.11,1.09,0.5,1.17,2.99,0.02,37.72,17.6
2014-12-30,10.35,0.47,7.36,2.06,1.0,9.12,3.55,0.59,1.88,5.35,0.02,40.98,19.6
2014-12-31,8.25,0.58,7.31,5.8,0.64,7.83,1.27,0.66,2.85,3.99,0.02,44.81,18.4
2015-01-01,6.8,0.5,7.23,1.94,0.5,6.2,3.27,0.5,4.16,2.69,0.02,41.53,22.6
2015-01-02,5.96,0.5,7.16,3.91,0.5,4.51,1.24,0.5,5.34,2.23,0.02,45.36,15.2
2015-01-03,8.2,0.5,7.09,4.6,1.0,4.05,0.74,0.5,6.0,2.76,0.02,44.81,17.4
2015-01-04,6.25,0.5,7.03,6.71,1.5,5.35,0.89,0.5,5.21,3.12,0.02,45.36,17.0
2015-01-05,6.35,0.5,6.96,4.92,1.5,6.82,0.77,0.5,4.29,0.89,0.02,44.26,17.6
2015-01-06,4.74,0.5,6.85,1.14,1.5,7.01,0.82,0.5,4.09,2.69,0.02,43.72,18.1
