"data","manancial","volume","pluviometria","pluviometriaacmes","mediames"
"2010-12-26","sistemaCantareira","73.3","6.8","185.5","222.5"
"2010-12-26","sistemaAltoTiete","66.6","0.5","271.0","187.5"
"2010-12-26","sistemaGuarapiranga","80.8","0.0","282.4","174.9"
"2010-12-26","sistemaCotia","74.3","0.0","243.2","176.2"
"2010-12-26","sistemaRioGrande","87.9","0.0","270.5","191.1"
"2010-12-26","sistemaRioClaro","101.9","0.0","236.1","258.6"
"2010-12-27","sistemaCantareira","74.4","57.2","242.7","222.5"
"2010-12-27","sistemaAltoTiete","66.7","7.4","278.4","187.5"
"2010-12-27","sistemaGuarapiranga","83.2","16.4","298.8","174.9"
"2010-12-27","sistemaCotia","75.1","15.0","258.2","176.2"
"2010-12-27","sistemaRioGrande","87.3","12.2","282.7","191.1"
"2010-12-27","sistemaRioClaro","102.2","5.3","241.4","258.6"
"2010-12-28","sistemaCantareira","74.8","2.5","245.2","222.5"
"2010-12-28","sistemaAltoTiete","66.7","1.2","279.6","187.5"
"2010-12-28","sistemaGuarapiranga","84.3","0.4","299.2","174.9"
"2010-12-28","sistemaCotia","75.5","0.0","258.2","176.2"
"2010-12-28","sistemaRioGrande","87.0","7.8","290.5","191.1"
"2010-12-28","sistemaRioClaro","102.3","10.3","251.7","258.6"
"2010-12-29","sistemaCantareira","75.0","0.1","245.3","222.5"
"2010-12-29","sistemaAltoTiete","66.7","0.1","279.7","187.5"
"2010-12-29","sistemaGuarapiranga","84.6","0.0","299.2","174.9"
"2010-12-29","sistemaCotia","75.5","0.0","258.2","176.2"
"2010-12-29","sistemaRioGrande","86.6","0.2","290.7","191.1"
"2010-12-29","sistemaRioClaro","102.3","0.8","252.5","258.6"
"2010-12-30","sistemaCantareira","75.1","0.1","245.3","222.5"
"2010-12-30","sistemaAltoTiete","66.7","0.8","280.5","187.5"
"2010-12-30","sistemaGuarapiranga","84.6","1.2","300.4","174.9"
"2010-12-30","sistemaCotia","75.7","0.0","258.2","176.2"
"2010-12-30","sistemaRioGrande","86.6","0.5","291.2","191.1"
"2010-12-30","sistemaRioClaro","102.3","4.0","256.5","258.6"
"2010-12-31","sistemaCantareira","75.0","1.1","246.5","222.5"
"2010-12-31","sistemaAltoTiete","66.4","0.0","280.6","187.5"
"2010-12-31","sistemaGuarapiranga","84.6","0.0","300.4","174.9"
"2010-12-31","sistemaCotia","74.9","0.0","258.2","176.2"
"2010-12-31","sistemaRioGrande","86.5","0.5","291.7","191.1"
"2010-12-31","sistemaRioClaro","102.3","1.6","258.1","258.6"
"2011-1-1","sistemaCantareira","74.9","0.1","0.1","255.9"
"2011-1-1","sistemaAltoTiete","66.3","0.0","0.0","245.1"
"2011-1-1","sistemaGuarapiranga","84.7","0.0","0.0","225.7"
"2011-1-1","sistemaCotia","74.9","0.0","0.0","223.8"
"2011-1-1","sistemaRioGrande","86.6","0.2","0.2","235.8"
"2011-1-1","sistemaRioClaro","102.0","1.3","1.3","292.4"
"2011-1-2","sistemaCantareira","75.3","36.3","36.4","255.9"
"2011-1-2","sistemaAltoTiete","66.4","16.1","16.1","245.1"
"2011-1-2","sistemaGuarapiranga","84.6","2.6","2.6","225.7"
"2011-1-2","sistemaCotia","74.0","2.0","2.0","223.8"
"2011-1-2","sistemaRioGrande","87.0","29.8","30.0","235.8"
"2011-1-2","sistemaRioClaro","102.3","18.7","20.0","292.4"
"2011-1-3","sistemaCantareira","76.3","50.1","86.5","255.9"
"2011-1-3","sistemaAltoTiete","67.3","42.0","58.1","245.1"
"2011-1-3","sistemaGuarapiranga","85.0","26.6","29.2","225.7"
"2011-1-3","sistemaCotia","76.5","24.8","26.8","223.8"
"2011-1-3","sistemaRioGrande","89.0","20.2","50.2","235.8"
"2011-1-3","sistemaRioClaro","102.8","35.7","55.7","292.4"
"2011-1-4","sistemaCantareira","78.9","44.0","130.4","255.9"
"2011-1-4","sistemaAltoTiete","68.3","30.8","88.9","245.1"
"2011-1-4","sistemaGuarapiranga","84.6","10.0","39.2","225.7"
"2011-1-4","sistemaCotia","76.8","0.0","26.8","223.8"
"2011-1-4","sistemaRioGrande","90.4","11.5","61.7","235.8"
"2011-1-4","sistemaRioClaro","102.8","20.9","76.6","292.4"
"2011-1-5","sistemaCantareira","80.6","8.2","138.6","255.9"
"2011-1-5","sistemaAltoTiete","69.0","4.4","93.3","245.1"
"2011-1-5","sistemaGuarapiranga","82.9","3.2","42.4","225.7"
"2011-1-5","sistemaCotia","77.8","26.0","52.8","223.8"
"2011-1-5","sistemaRioGrande","92.0","8.5","70.2","235.8"
"2011-1-5","sistemaRioClaro","102.3","4.4","81.0","292.4"
"2011-1-6","sistemaCantareira","81.8","13.3","152.0","255.9"
"2011-1-6","sistemaAltoTiete","69.6","6.5","99.8","245.1"
"2011-1-6","sistemaGuarapiranga","83.6","48.2","90.6","225.7"
"2011-1-6","sistemaCotia","78.8","34.0","86.8","223.8"
"2011-1-6","sistemaRioGrande","93.7","27.2","97.4","235.8"
"2011-1-6","sistemaRioClaro","102.2","1.0","82.0","292.4"
"2011-1-7","sistemaCantareira","82.9","13.2","165.1","255.9"
"2011-1-7","sistemaAltoTiete","70.0","5.3","105.1","245.1"
"2011-1-7","sistemaGuarapiranga","82.6","5.8","96.4","225.7"
"2011-1-7","sistemaCotia","80.2","7.0","93.8","223.8"
"2011-1-7","sistemaRioGrande","95.0","3.5","100.9","235.8"
"2011-1-7","sistemaRioClaro","102.2","3.1","85.1","292.4"
"2011-1-8","sistemaCantareira","83.8","3.8","168.9","255.9"
"2011-1-8","sistemaAltoTiete","71.2","37.9","143.0","245.1"
"2011-1-8","sistemaGuarapiranga","82.1","11.2","107.6","225.7"
"2011-1-8","sistemaCotia","82.8","20.0","113.8","223.8"
"2011-1-8","sistemaRioGrande","96.5","27.0","127.9","235.8"
"2011-1-8","sistemaRioClaro","102.3","12.0","97.1","292.4"
"2011-1-9","sistemaCantareira","84.4","8.9","177.8","255.9"
"2011-1-9","sistemaAltoTiete","72.0","3.9","146.9","245.1"
"2011-1-9","sistemaGuarapiranga","81.2","1.6","109.2","225.7"
"2011-1-9","sistemaCotia","85.9","10.0","123.8","223.8"
"2011-1-9","sistemaRioGrande","97.3","27.2","155.1","235.8"
"2011-1-9","sistemaRioClaro","102.8","11.4","108.5","292.4"
"2011-1-10","sistemaCantareira","85.0","9.4","187.2","255.9"
"2011-1-10","sistemaAltoTiete","72.9","14.3","161.2","245.1"
"2011-1-10","sistemaGuarapiranga","81.2","60.8","170.0","225.7"
"2011-1-10","sistemaCotia","89.5","15.0","138.8","223.8"
"2011-1-10","sistemaRioGrande","97.8","4.2","159.3","235.8"
"2011-1-10","sistemaRioClaro","102.3","0.0","108.5","292.4"
"2011-1-11","sistemaCantareira","86.5","89.7","276.9","255.9"
"2011-1-11","sistemaAltoTiete","74.5","55.1","216.3","245.1"
"2011-1-11","sistemaGuarapiranga","82.4","61.8","231.8","225.7"
"2011-1-11","sistemaCotia","91.2","29.4","168.2","223.8"
"2011-1-11","sistemaRioGrande","100.3","40.2","199.5","235.8"
"2011-1-11","sistemaRioClaro","103.5","52.1","160.6","292.4"
"2011-1-12","sistemaCantareira","88.2","19.1","296.0","255.9"
"2011-1-12","sistemaAltoTiete","76.0","11.1","227.4","245.1"
"2011-1-12","sistemaGuarapiranga","84.6","8.6","240.4","225.7"
"2011-1-12","sistemaCotia","92.2","7.4","175.6","223.8"
"2011-1-12","sistemaRioGrande","101.5","6.2","205.7","235.8"
"2011-1-12","sistemaRioClaro","102.8","16.9","177.5","292.4"
"2011-1-13","sistemaCantareira","89.3","45.9","341.9","255.9"
"2011-1-13","sistemaAltoTiete","77.0","16.5","243.9","245.1"
"2011-1-13","sistemaGuarapiranga","85.2","1.6","242.0","225.7"
"2011-1-13","sistemaCotia","93.3","0.6","176.2","223.8"
"2011-1-13","sistemaRioGrande","102.1","3.0","208.7","235.8"
"2011-1-13","sistemaRioClaro","103.1","33.1","210.6","292.4"
"2011-1-14","sistemaCantareira","92.5","34.0","375.9","255.9"
"2011-1-14","sistemaAltoTiete","77.8","9.4","253.4","245.1"
"2011-1-14","sistemaGuarapiranga","85.5","8.8","250.8","225.7"
"2011-1-14","sistemaCotia","100.0","1.2","177.4","223.8"
"2011-1-14","sistemaRioGrande","103.8","61.0","269.7","235.8"
"2011-1-14","sistemaRioClaro","102.6","5.5","216.1","292.4"
"2011-1-15","sistemaCantareira","94.0","18.9","394.8","255.9"
"2011-1-15","sistemaAltoTiete","78.4","7.6","260.9","245.1"
"2011-1-15","sistemaGuarapiranga","86.7","18.4","269.2","225.7"
"2011-1-15","sistemaCotia","100.5","3.6","181.0","223.8"
"2011-1-15","sistemaRioGrande","103.8","10.8","280.5","235.8"
"2011-1-15","sistemaRioClaro","102.3","9.3","225.4","292.4"
"2011-1-16","sistemaCantareira","94.4","0.0","394.8","255.9"
"2011-1-16","sistemaAltoTiete","78.6","0.1","261.0","245.1"
"2011-1-16","sistemaGuarapiranga","85.5","0.0","269.2","225.7"
"2011-1-16","sistemaCotia","101.1","0.0","181.0","223.8"
"2011-1-16","sistemaRioGrande","102.9","0.0","280.5","235.8"
"2011-1-16","sistemaRioClaro","102.0","0.0","225.4","292.4"
"2011-1-17","sistemaCantareira","95.0","25.7","420.5","255.9"
"2011-1-17","sistemaAltoTiete","79.1","12.6","273.6","245.1"
"2011-1-17","sistemaGuarapiranga","84.3","1.6","270.8","225.7"
"2011-1-17","sistemaCotia","102.1","2.0","183.0","223.8"
"2011-1-17","sistemaRioGrande","103.6","3.5","284.0","235.8"
"2011-1-17","sistemaRioClaro","102.0","0.7","226.1","292.4"
"2011-1-18","sistemaCantareira","95.6","14.5","435.0","255.9"
"2011-1-18","sistemaAltoTiete","79.4","13.5","287.1","245.1"
"2011-1-18","sistemaGuarapiranga","82.7","5.4","276.2","225.7"
"2011-1-18","sistemaCotia","102.3","9.4","192.4","223.8"
"2011-1-18","sistemaRioGrande","102.9","4.8","288.8","235.8"
"2011-1-18","sistemaRioClaro","102.2","6.8","232.9","292.4"
"2011-1-19","sistemaCantareira","96.1","18.7","453.7","255.9"
"2011-1-19","sistemaAltoTiete","79.9","10.1","297.2","245.1"
"2011-1-19","sistemaGuarapiranga","82.1","5.8","282.0","225.7"
"2011-1-19","sistemaCotia","102.3","1.2","193.6","223.8"
"2011-1-19","sistemaRioGrande","103.8","18.5","307.3","235.8"
"2011-1-19","sistemaRioClaro","102.3","18.0","250.9","292.4"
"2011-1-20","sistemaCantareira","96.2","4.3","458.0","255.9"
"2011-1-20","sistemaAltoTiete","80.6","2.5","299.7","245.1"
"2011-1-20","sistemaGuarapiranga","80.8","3.4","285.4","225.7"
"2011-1-20","sistemaCotia","102.3","0.6","194.2","223.8"
"2011-1-20","sistemaRioGrande","103.3","5.2","312.5","235.8"
"2011-1-20","sistemaRioClaro","102.0","0.0","250.9","292.4"
"2011-1-21","sistemaCantareira","96.4","3.7","461.7","255.9"
"2011-1-21","sistemaAltoTiete","80.7","2.0","301.7","245.1"
"2011-1-21","sistemaGuarapiranga","79.1","0.0","285.4","225.7"
"2011-1-21","sistemaCotia","102.3","0.2","194.4","223.8"
"2011-1-21","sistemaRioGrande","102.6","9.5","322.0","235.8"
"2011-1-21","sistemaRioClaro","102.0","0.0","250.9","292.4"
"2011-1-22","sistemaCantareira","96.4","0.0","461.7","255.9"
"2011-1-22","sistemaAltoTiete","80.7","0.0","301.7","245.1"
"2011-1-22","sistemaGuarapiranga","78.0","2.0","287.4","225.7"
"2011-1-22","sistemaCotia","102.3","0.0","194.4","223.8"
"2011-1-22","sistemaRioGrande","102.1","0.0","322.0","235.8"
"2011-1-22","sistemaRioClaro","102.0","2.5","253.4","292.4"
"2011-1-23","sistemaCantareira","96.2","1.9","463.6","255.9"
"2011-1-23","sistemaAltoTiete","80.5","0.0","301.7","245.1"
"2011-1-23","sistemaGuarapiranga","76.4","0.4","287.8","225.7"
"2011-1-23","sistemaCotia","103.4","30.0","224.4","223.8"
"2011-1-23","sistemaRioGrande","100.9","0.0","322.0","235.8"
"2011-1-23","sistemaRioClaro","102.0","0.8","254.2","292.4"
"2011-1-24","sistemaCantareira","95.9","2.1","465.7","255.9"
"2011-1-24","sistemaAltoTiete","80.3","5.8","307.6","245.1"
"2011-1-24","sistemaGuarapiranga","76.7","13.8","301.6","225.7"
"2011-1-24","sistemaCotia","104.6","39.8","264.2","223.8"
"2011-1-24","sistemaRioGrande","100.0","0.0","322.0","235.8"
"2011-1-24","sistemaRioClaro","103.1","23.6","277.8","292.4"
"2011-1-25","sistemaCantareira","95.5","0.0","465.7","255.9"
"2011-1-25","sistemaAltoTiete","80.4","0.1","307.7","245.1"
"2011-1-25","sistemaGuarapiranga","77.4","0.0","301.6","225.7"
"2011-1-25","sistemaCotia","103.4","0.0","264.2","223.8"
"2011-1-25","sistemaRioGrande","99.2","0.0","322.0","235.8"
"2011-1-25","sistemaRioClaro","102.3","0.2","278.0","292.4"
"2011-1-26","sistemaCantareira","95.1","5.5","471.2","255.9"
"2011-1-26","sistemaAltoTiete","80.2","0.1","307.7","245.1"
"2011-1-26","sistemaGuarapiranga","78.0","6.0","307.6","225.7"
"2011-1-26","sistemaCotia","103.4","30.6","294.8","223.8"
"2011-1-26","sistemaRioGrande","98.5","0.0","322.0","235.8"
"2011-1-26","sistemaRioClaro","102.2","0.0","278.0","292.4"
"2011-1-27","sistemaCantareira","94.7","10.2","481.4","255.9"
"2011-1-27","sistemaAltoTiete","80.0","4.1","311.9","245.1"
"2011-1-27","sistemaGuarapiranga","78.6","0.0","307.6","225.7"
"2011-1-27","sistemaCotia","103.0","0.0","294.8","223.8"
"2011-1-27","sistemaRioGrande","97.6","0.0","322.0","235.8"
"2011-1-27","sistemaRioClaro","102.0","0.0","278.0","292.4"
"2011-1-28","sistemaCantareira","94.3","4.7","486.1","255.9"
"2011-1-28","sistemaAltoTiete","79.8","1.0","312.8","245.1"
"2011-1-28","sistemaGuarapiranga","78.8","0.0","307.6","225.7"
"2011-1-28","sistemaCotia","102.7","0.0","294.8","223.8"
"2011-1-28","sistemaRioGrande","97.5","7.5","329.5","235.8"
"2011-1-28","sistemaRioClaro","102.2","3.4","281.4","292.4"
"2011-1-29","sistemaCantareira","93.9","0.2","486.2","255.9"
"2011-1-29","sistemaAltoTiete","79.7","0.7","313.5","245.1"
"2011-1-29","sistemaGuarapiranga","78.6","0.0","307.6","225.7"
"2011-1-29","sistemaCotia","102.3","0.0","294.8","223.8"
"2011-1-29","sistemaRioGrande","96.6","4.2","333.7","235.8"
"2011-1-29","sistemaRioClaro","102.0","0.1","281.5","292.4"
"2011-1-30","sistemaCantareira","93.4","0.1","486.3","255.9"
"2011-1-30","sistemaAltoTiete","79.4","4.1","317.6","245.1"
"2011-1-30","sistemaGuarapiranga","79.1","0.0","307.6","225.7"
"2011-1-30","sistemaCotia","102.3","0.0","294.8","223.8"
"2011-1-30","sistemaRioGrande","96.1","13.2","346.9","235.8"
"2011-1-30","sistemaRioClaro","101.9","0.0","281.5","292.4"
"2011-1-31","sistemaCantareira","92.8","0.0","486.3","255.9"
"2011-1-31","sistemaAltoTiete","79.4","14.3","331.9","245.1"
"2011-1-31","sistemaGuarapiranga","79.1","0.0","307.6","225.7"
"2011-1-31","sistemaCotia","102.3","0.0","294.8","223.8"
"2011-1-31","sistemaRioGrande","95.3","0.0","346.9","235.8"
"2011-1-31","sistemaRioClaro","101.9","0.0","281.5","292.4"
"2011-2-1","sistemaCantareira","92.3","7.6","7.6","206.5"
"2011-2-1","sistemaAltoTiete","79.2","3.4","3.4","198.4"
"2011-2-1","sistemaGuarapiranga","78.6","0.0","0.0","194.0"
"2011-2-1","sistemaCotia","102.1","1.0","1.0","181.8"
"2011-2-1","sistemaRioGrande","95.1","20.5","20.5","205.3"
"2011-2-1","sistemaRioClaro","101.9","0.0","0.0","244.0"
"2011-2-2","sistemaCantareira","91.8","0.0","7.6","206.5"
"2011-2-2","sistemaAltoTiete","79.0","0.0","3.4","198.4"
"2011-2-2","sistemaGuarapiranga","78.5","0.0","0.0","194.0"
"2011-2-2","sistemaCotia","101.6","0.0","1.0","181.8"
"2011-2-2","sistemaRioGrande","94.6","0.0","20.5","205.3"
"2011-2-2","sistemaRioClaro","101.9","0.0","0.0","244.0"
"2011-2-3","sistemaCantareira","91.6","10.2","17.8","206.5"
"2011-2-3","sistemaAltoTiete","79.3","27.8","31.2","198.4"
"2011-2-3","sistemaGuarapiranga","78.9","35.4","35.4","194.0"
"2011-2-3","sistemaCotia","102.7","33.0","34.0","181.8"
"2011-2-3","sistemaRioGrande","94.5","35.2","55.7","205.3"
"2011-2-3","sistemaRioClaro","102.2","17.5","17.5","244.0"
"2011-2-4","sistemaCantareira","91.3","0.6","18.4","206.5"
"2011-2-4","sistemaAltoTiete","79.6","9.8","41.0","198.4"
"2011-2-4","sistemaGuarapiranga","79.7","2.0","37.4","194.0"
"2011-2-4","sistemaCotia","102.7","0.4","34.4","181.8"
"2011-2-4","sistemaRioGrande","94.5","2.0","57.7","205.3"
"2011-2-4","sistemaRioClaro","102.0","0.5","18.0","244.0"
"2011-2-5","sistemaCantareira","90.7","0.4","18.8","206.5"
"2011-2-5","sistemaAltoTiete","79.7","0.0","41.0","198.4"
"2011-2-5","sistemaGuarapiranga","80.2","0.2","37.6","194.0"
"2011-2-5","sistemaCotia","102.5","3.0","37.4","181.8"
"2011-2-5","sistemaRioGrande","94.2","5.8","63.5","205.3"
"2011-2-5","sistemaRioClaro","102.0","0.0","18.0","244.0"
"2011-2-6","sistemaCantareira","90.1","0.1","18.8","206.5"
"2011-2-6","sistemaAltoTiete","79.6","0.0","41.0","198.4"
"2011-2-6","sistemaGuarapiranga","80.5","0.8","38.4","194.0"
"2011-2-6","sistemaCotia","102.3","3.0","40.4","181.8"
"2011-2-6","sistemaRioGrande","94.2","0.0","63.5","205.3"
"2011-2-6","sistemaRioClaro","101.9","0.0","18.0","244.0"
"2011-2-7","sistemaCantareira","89.5","1.0","19.9","206.5"
"2011-2-7","sistemaAltoTiete","79.5","0.0","41.0","198.4"
"2011-2-7","sistemaGuarapiranga","80.5","0.0","38.4","194.0"
"2011-2-7","sistemaCotia","101.8","0.0","40.4","181.8"
"2011-2-7","sistemaRioGrande","94.2","0.0","63.5","205.3"
"2011-2-7","sistemaRioClaro","101.9","0.0","18.0","244.0"
"2011-2-8","sistemaCantareira","89.0","0.0","19.9","206.5"
"2011-2-8","sistemaAltoTiete","79.4","1.2","42.2","198.4"
"2011-2-8","sistemaGuarapiranga","80.6","0.6","39.0","194.0"
"2011-2-8","sistemaCotia","101.4","0.0","40.4","181.8"
"2011-2-8","sistemaRioGrande","94.8","5.5","69.0","205.3"
"2011-2-8","sistemaRioClaro","101.9","1.2","19.2","244.0"
"2011-2-9","sistemaCantareira","88.7","0.9","20.7","206.5"
"2011-2-9","sistemaAltoTiete","79.2","3.2","45.4","198.4"
"2011-2-9","sistemaGuarapiranga","80.5","3.4","42.4","194.0"
"2011-2-9","sistemaCotia","101.4","5.0","45.4","181.8"
"2011-2-9","sistemaRioGrande","95.0","6.2","75.2","205.3"
"2011-2-9","sistemaRioClaro","101.9","0.2","19.4","244.0"
"2011-2-10","sistemaCantareira","88.4","0.6","21.3","206.5"
"2011-2-10","sistemaAltoTiete","79.2","0.0","45.4","198.4"
"2011-2-10","sistemaGuarapiranga","80.3","0.0","42.4","194.0"
"2011-2-10","sistemaCotia","101.4","0.0","45.4","181.8"
"2011-2-10","sistemaRioGrande","95.0","0.0","75.2","205.3"
"2011-2-10","sistemaRioClaro","101.9","7.5","26.9","244.0"
"2011-2-11","sistemaCantareira","88.2","0.3","21.6","206.5"
"2011-2-11","sistemaAltoTiete","79.0","0.5","45.9","198.4"
"2011-2-11","sistemaGuarapiranga","80.3","1.8","44.2","194.0"
"2011-2-11","sistemaCotia","101.8","13.0","58.4","181.8"
"2011-2-11","sistemaRioGrande","95.1","21.8","97.0","205.3"
"2011-2-11","sistemaRioClaro","101.9","0.0","26.9","244.0"
"2011-2-12","sistemaCantareira","88.1","18.6","40.3","206.5"
"2011-2-12","sistemaAltoTiete","78.9","4.7","50.6","198.4"
"2011-2-12","sistemaGuarapiranga","80.8","15.2","59.4","194.0"
"2011-2-12","sistemaCotia","102.3","5.0","63.4","181.8"
"2011-2-12","sistemaRioGrande","95.0","0.0","97.0","205.3"
"2011-2-12","sistemaRioClaro","101.9","0.0","26.9","244.0"
"2011-2-13","sistemaCantareira","87.9","0.1","40.4","206.5"
"2011-2-13","sistemaAltoTiete","78.7","1.7","52.3","198.4"
"2011-2-13","sistemaGuarapiranga","81.5","4.4","63.8","194.0"
"2011-2-13","sistemaCotia","101.8","0.0","63.4","181.8"
"2011-2-13","sistemaRioGrande","95.0","0.0","97.0","205.3"
"2011-2-13","sistemaRioClaro","101.9","0.3","27.2","244.0"
"2011-2-14","sistemaCantareira","87.7","2.0","42.4","206.5"
"2011-2-14","sistemaAltoTiete","78.5","0.1","52.3","198.4"
"2011-2-14","sistemaGuarapiranga","81.5","0.0","63.8","194.0"
"2011-2-14","sistemaCotia","101.4","0.0","63.4","181.8"
"2011-2-14","sistemaRioGrande","95.0","0.0","97.0","205.3"
"2011-2-14","sistemaRioClaro","101.9","11.9","39.1","244.0"
"2011-2-15","sistemaCantareira","87.7","22.4","64.7","206.5"
"2011-2-15","sistemaAltoTiete","78.4","2.3","54.6","198.4"
"2011-2-15","sistemaGuarapiranga","81.7","0.2","64.0","194.0"
"2011-2-15","sistemaCotia","101.1","5.6","69.0","181.8"
"2011-2-15","sistemaRioGrande","95.0","0.5","97.5","205.3"
"2011-2-15","sistemaRioClaro","102.3","9.8","48.9","244.0"
"2011-2-16","sistemaCantareira","87.8","18.8","83.6","206.5"
"2011-2-16","sistemaAltoTiete","78.6","10.9","65.5","198.4"
"2011-2-16","sistemaGuarapiranga","81.8","3.8","67.8","194.0"
"2011-2-16","sistemaCotia","101.1","5.6","74.6","181.8"
"2011-2-16","sistemaRioGrande","95.1","11.8","109.3","205.3"
"2011-2-16","sistemaRioClaro","102.5","24.5","73.4","244.0"
"2011-2-17","sistemaCantareira","87.8","14.2","97.7","206.5"
"2011-2-17","sistemaAltoTiete","78.9","18.2","83.8","198.4"
"2011-2-17","sistemaGuarapiranga","82.4","10.4","78.2","194.0"
"2011-2-17","sistemaCotia","101.8","37.0","111.6","181.8"
"2011-2-17","sistemaRioGrande","95.1","3.8","113.1","205.3"
"2011-2-17","sistemaRioClaro","102.3","16.8","90.2","244.0"
"2011-2-18","sistemaCantareira","87.8","2.0","99.7","206.5"
"2011-2-18","sistemaAltoTiete","78.9","0.5","84.3","198.4"
"2011-2-18","sistemaGuarapiranga","83.2","0.0","78.2","194.0"
"2011-2-18","sistemaCotia","102.3","0.0","111.6","181.8"
"2011-2-18","sistemaRioGrande","95.3","0.0","113.1","205.3"
"2011-2-18","sistemaRioClaro","102.0","0.1","90.3","244.0"
"2011-2-19","sistemaCantareira","87.6","2.3","102.0","206.5"
"2011-2-19","sistemaAltoTiete","78.9","3.5","87.7","198.4"
"2011-2-19","sistemaGuarapiranga","83.5","1.8","80.0","194.0"
"2011-2-19","sistemaCotia","102.7","15.4","127.0","181.8"
"2011-2-19","sistemaRioGrande","95.5","0.0","113.1","205.3"
"2011-2-19","sistemaRioClaro","101.9","5.5","95.8","244.0"
"2011-2-20","sistemaCantareira","87.4","0.1","102.1","206.5"
"2011-2-20","sistemaAltoTiete","78.8","0.1","87.9","198.4"
"2011-2-20","sistemaGuarapiranga","83.6","0.0","80.0","194.0"
"2011-2-20","sistemaCotia","102.3","0.8","127.8","181.8"
"2011-2-20","sistemaRioGrande","95.3","0.0","113.1","205.3"
"2011-2-20","sistemaRioClaro","101.9","0.0","95.8","244.0"
"2011-2-21","sistemaCantareira","87.2","0.1","102.2","206.5"
"2011-2-21","sistemaAltoTiete","78.7","0.0","87.9","198.4"
"2011-2-21","sistemaGuarapiranga","83.5","0.0","80.0","194.0"
"2011-2-21","sistemaCotia","101.8","8.0","135.8","181.8"
"2011-2-21","sistemaRioGrande","94.8","0.0","113.1","205.3"
"2011-2-21","sistemaRioClaro","101.9","0.0","95.8","244.0"
"2011-2-22","sistemaCantareira","87.1","3.7","105.9","206.5"
"2011-2-22","sistemaAltoTiete","78.8","16.4","104.3","198.4"
"2011-2-22","sistemaGuarapiranga","83.8","6.2","86.2","194.0"
"2011-2-22","sistemaCotia","102.1","0.0","135.8","181.8"
