"data","sistema","vabs","vrel","vmax","afluente","descarregada","MLT","aflu_MLT","aflu_max","vazao_anterior","vazao_mediames","retirada"
"2016-01-18","Cotia",16.39,99.3,16.50,1.77,0.06,2.71,65.3,4.45,1.28,1.28,1.34
"2016-01-18","RioGrande",105.44,94.0,112.18,0.27,7.80,9.49,2.8,23.69,5.26,5.22,13.07
"2016-01-18","RioClaro",10.84,79.3,13.67,4.43,2.37,4.85,91.3,2.85,4.15,4.07,4.15
"2016-01-19","Cantareira",404.34,41.2,982.07,137.08,0.02,69.40,197.5,152.20,16.45,15.66,16.47
"2016-01-19","AltoTiete",165.26,28.8,573.81,16.80,1.31,31.56,53.2,65.95,12.54,13.36,14.60
"2016-01-19","Guarapiranga",147.91,86.4,171.19,21.29,0.00,24.23,87.9,56.90,15.21,14.98,15.21
"2016-01-19","Cotia",16.42,99.5,16.50,1.77,0.06,2.71,65.2,4.45,1.28,1.28,1.34
"2016-01-19","RioGrande",105.07,93.7,112.18,3.31,2.29,9.49,34.8,23.69,5.26,5.22,7.55
"2016-01-19","RioClaro",10.86,79.4,13.67,4.08,1.54,4.85,84.0,2.85,4.07,4.07,4.07
"2016-01-20","Cantareira",410.40,41.8,982.07,86.05,0.02,69.40,124.0,152.20,16.30,15.70,16.32
"2016-01-20","AltoTiete",165.74,28.9,573.81,18.79,0.90,31.56,59.5,65.95,12.74,13.32,14.69
"2016-01-20","Guarapiranga",147.91,86.4,171.19,15.37,0.00,24.23,63.4,56.90,15.37,15.00,15.37
"2016-01-20","Cotia",16.42,99.5,16.50,1.45,0.16,2.71,53.4,4.45,1.29,1.28,1.45
"2016-01-20","RioGrande",104.71,93.3,112.18,0.93,0.00,9.49,9.8,23.69,5.16,5.22,5.16
"2016-01-20","RioClaro",10.92,79.9,13.67,4.75,1.38,4.85,97.8,2.85,4.13,4.07,4.13
"2016-01-21","Cantareira",413.99,42.2,982.07,56.98,0.02,69.40,82.1,152.20,14.94,15.66,14.96
"2016-01-21","AltoTiete",165.97,28.9,573.81,15.95,0.84,31.56,50.6,65.95,12.88,13.30,14.75
"2016-01-21","Guarapiranga",147.65,86.2,171.19,12.03,0.00,24.23,49.7,56.90,15.07,15.00,15.07
"2016-01-21","Cotia",16.42,99.5,16.50,1.45,0.11,2.71,53.6,4.45,1.34,1.28,1.45
"2016-01-21","RioGrande",104.34,93.0,112.18,0.98,0.00,9.49,10.3,23.69,5.21,5.22,5.21
"2016-01-21","RioClaro",10.99,80.4,13.67,4.92,1.53,4.85,101.4,2.85,4.04,4.07,4.04
"2016-01-22","Cantareira",418.31,42.6,982.07,66.95,0.12,69.40,96.5,152.20,16.05,15.68,16.17
"2016-01-22","AltoTiete",165.96,28.9,573.81,12.97,0.84,31.56,41.1,65.95,12.92,13.28,14.84
"2016-01-22","Guarapiranga",147.39,86.1,171.19,12.29,0.00,24.23,50.7,56.90,15.33,15.02,15.33
"2016-01-22","Cotia",16.39,99.3,16.50,1.17,0.25,2.71,43.0,4.45,1.35,1.28,1.60
"2016-01-22","RioGrande",104.16,92.8,112.18,3.04,0.00,9.49,32.1,23.69,5.16,5.21,5.16
"2016-01-22","RioClaro",11.01,80.5,13.67,4.26,1.72,4.85,87.8,2.85,4.10,4.07,4.10
"2016-01-23","Cantareira",419.87,42.8,982.07,34.54,0.17,69.40,49.8,152.20,16.06,15.70,16.23
"2016-01-23","AltoTiete",165.76,28.9,573.81,11.82,0.84,31.56,37.4,65.95,13.47,13.29,15.41
"2016-01-23","Guarapiranga",146.86,85.8,171.19,9.20,0.00,24.23,38.0,56.90,15.27,15.03,15.27
"2016-01-23","Cotia",16.39,99.3,16.50,1.41,0.15,2.71,52.1,4.45,1.26,1.28,1.41
"2016-01-23","RioGrande",103.80,92.5,112.18,1.19,0.00,9.49,12.5,23.69,5.40,5.22,5.40
"2016-01-23","RioClaro",11.08,81.0,13.67,4.57,1.32,4.85,94.3,2.85,4.03,4.07,4.03
"2016-01-24","Cantareira",420.59,42.8,982.07,24.48,0.17,69.40,35.3,152.20,15.62,15.69,15.79
"2016-01-24","AltoTiete",165.65,28.9,573.81,12.91,0.84,31.56,40.9,65.95,13.66,13.31,15.58
"2016-01-24","Guarapiranga",146.34,85.5,171.19,9.46,0.00,24.23,39.1,56.90,15.53,15.05,15.53
"2016-01-24","Cotia",16.39,99.3,16.50,1.36,0.08,2.71,50.2,4.45,1.28,1.28,1.36
"2016-01-24","RioGrande",103.43,92.2,112.18,1.04,0.00,9.49,11.0,23.69,5.25,5.22,5.25
"2016-01-24","RioClaro",11.09,81.2,13.67,3.86,1.32,4.85,79.6,2.85,4.10,4.07,4.10
"2016-01-25","Cantareira",423.79,43.2,982.07,52.15,0.17,69.40,75.1,152.20,14.92,15.66,15.09
"2016-01-25","AltoTiete",165.69,28.9,573.81,14.32,0.84,31.56,45.4,65.95,13.16,13.30,15.10
"2016-01-25","Guarapiranga",146.34,85.5,171.19,15.69,0.00,24.23,64.8,56.90,15.69,15.08,15.69
"2016-01-25","Cotia",16.46,99.8,16.50,2.70,0.56,2.71,99.5,4.45,1.27,1.28,1.83
"2016-01-25","RioGrande",103.07,91.9,112.18,0.91,0.00,9.49,9.6,23.69,5.11,5.22,5.11
"2016-01-25","RioClaro",11.11,81.3,13.67,3.80,1.28,4.85,78.3,2.85,4.03,4.07,4.03
"2016-01-26","Cantareira",428.26,43.6,982.07,66.42,0.17,69.40,95.7,152.20,15.24,15.64,15.41
"2016-01-26","AltoTiete",166.10,28.9,573.81,18.91,0.84,31.56,59.9,65.95,13.29,13.30,15.46
"2016-01-26","Guarapiranga",146.34,85.5,171.19,14.65,0.00,24.23,60.5,56.90,14.65,15.06,14.65
"2016-01-26","Cotia",16.46,99.8,16.50,1.76,0.48,2.71,64.9,4.45,1.28,1.28,1.76
"2016-01-26","RioGrande",103.25,92.0,112.18,7.44,0.00,9.49,78.4,23.69,5.34,5.22,5.34
"2016-01-26","RioClaro",11.13,81.4,13.67,3.78,1.32,4.85,77.9,2.85,4.12,4.07,4.12
"2016-01-27","Cantareira",431.41,43.9,982.07,53.89,0.17,69.40,77.7,152.20,17.08,15.70,17.25
"2016-01-27","AltoTiete",166.01,28.9,573.81,14.22,0.84,31.56,45.1,65.95,13.64,13.31,15.96
"2016-01-27","Guarapiranga",146.08,85.3,171.19,12.76,0.00,24.23,52.7,56.90,15.79,15.09,15.79
"2016-01-27","Cotia",16.42,99.5,16.50,1.11,0.26,2.71,40.9,4.45,1.28,1.28,1.54
"2016-01-27","RioGrande",102.89,91.7,112.18,1.08,0.00,9.49,11.4,23.69,5.28,5.23,5.28
"2016-01-27","RioClaro",11.13,81.4,13.67,3.47,0.71,4.85,71.6,2.85,4.03,4.07,4.03
"2016-01-28","Cantareira",437.76,44.6,982.07,90.03,0.17,69.40,129.7,152.20,16.07,15.71,16.24
"2016-01-28","AltoTiete",166.46,29.0,573.81,20.14,0.84,31.56,63.8,65.95,13.62,13.33,15.94
"2016-01-28","Guarapiranga",147.91,86.4,171.19,37.07,0.00,24.23,153.0,56.90,15.82,15.12,15.82
"2016-01-28","Cotia",16.91,102.5,16.50,8.79,1.86,2.71,324.4,4.45,1.27,1.28,3.13
"2016-01-28","RioGrande",102.71,91.6,112.18,3.34,0.00,9.49,35.2,23.69,5.43,5.23,5.43
"2016-01-28","RioClaro",11.16,81.7,13.67,3.73,0.92,4.85,76.8,2.85,4.06,4.07,4.06
"2016-01-29","Cantareira",441.30,44.9,982.07,58.05,0.17,69.40,83.6,152.20,15.06,15.69,15.23
"2016-01-29","AltoTiete",166.58,29.0,573.81,15.54,0.84,31.56,49.2,65.95,13.15,13.32,15.21
"2016-01-29","Guarapiranga",145.55,85.0,171.19,58.17,70.00,24.23,240.1,56.90,15.48,15.13,85.48
"2016-01-29","Cotia",16.99,103.0,16.50,5.10,2.91,2.71,188.1,4.45,1.31,1.28,4.22
"2016-01-29","RioGrande",102.53,91.4,112.18,3.05,0.00,9.49,32.1,23.69,5.14,5.23,5.14
"2016-01-29","RioClaro",11.18,81.8,13.67,3.68,1.09,4.85,75.9,2.85,4.03,4.07,4.03
"2016-01-30","Cantareira",444.04,45.2,982.07,47.94,0.17,69.40,69.1,152.20,16.27,15.71,16.44
"2016-01-30","AltoTiete",166.89,29.1,573.81,18.31,0.84,31.56,58.0,65.95,13.85,13.34,15.70
"2016-01-30","Guarapiranga",143.20,83.6,171.19,58.53,70.00,24.23,241.5,56.90,15.77,15.15,85.77
"2016-01-30","Cotia",16.84,102.1,16.50,2.88,3.34,2.71,106.4,4.45,1.30,1.28,4.64
"2016-01-30","RioGrande",102.35,91.2,112.18,3.31,0.00,9.49,34.8,23.69,5.40,5.24,5.40
"2016-01-30","RioClaro",11.19,81.9,13.67,3.37,1.00,4.85,69.5,2.85,4.05,4.07,4.05
"2016-01-31","Cantareira",445.75,45.4,982.07,35.49,0.17,69.40,51.1,152.20,15.89,15.72,16.06
"2016-01-31","AltoTiete",166.66,29.0,573.81,13.21,0.84,31.56,41.8,65.95,14.20,13.37,16.17
"2016-01-31","Guarapiranga",142.15,83.0,171.19,38.67,35.00,24.23,159.6,56.90,15.75,15.17,50.75
"2016-01-31","Cotia",16.80,101.8,16.50,3.69,2.79,2.71,136.0,4.45,1.33,1.28,4.12
"2016-01-31","RioGrande",101.99,90.9,112.18,1.13,0.00,9.49,11.9,23.69,5.30,5.24,5.30
"2016-01-31","RioClaro",11.19,81.9,13.67,3.09,0.68,4.85,63.8,2.85,4.00,4.06,4.00
"2016-02-01","Cantareira",447.23,45.5,982.07,33.97,0.17,72.50,46.8,181.70,16.26,15.73,16.43
"2016-02-01","AltoTiete",166.33,29.0,573.81,11.77,0.84,27.87,42.2,70.93,14.11,13.39,15.97
"2016-02-01","Guarapiranga",142.15,83.0,171.19,15.54,0.00,21.28,73.0,49.00,15.54,15.18,15.54
"2016-02-01","Cotia",16.72,101.4,16.50,2.72,2.26,2.20,123.8,3.86,1.34,1.29,3.60
"2016-02-01","RioGrande",101.63,90.6,112.18,1.14,0.00,9.64,11.8,23.88,5.30,5.24,5.30
"2016-02-01","RioClaro",11.19,81.9,13.67,2.97,0.33,3.82,77.9,2.99,4.04,4.06,4.04
"2016-02-02","Cantareira",448.60,45.7,982.07,33.58,0.17,72.50,46.3,181.70,16.88,16.88,17.05
"2016-02-02","AltoTiete",166.02,28.9,573.81,12.01,2.74,27.87,43.1,70.93,13.84,13.84,15.84
"2016-02-02","Guarapiranga",141.63,82.7,171.19,10.08,0.00,21.28,47.4,49.00,16.12,16.12,16.12
"2016-02-02","Cotia",16.61,100.7,16.50,1.46,1.44,2.20,66.4,3.86,1.33,1.33,2.77
"2016-02-02","RioGrande",101.27,90.3,112.18,1.21,0.00,9.64,12.5,23.88,5.36,5.36,5.36
"2016-02-02","RioClaro",11.16,81.7,13.67,2.99,0.29,3.82,78.3,2.99,3.99,3.99,3.99
"2016-02-03","Cantareira",450.08,45.8,982.07,34.21,0.17,72.50,47.2,181.70,17.24,17.06,17.41
"2016-02-03","AltoTiete",165.23,28.8,573.81,7.11,2.42,27.87,25.5,70.93,14.23,14.03,16.59
"2016-02-03","Guarapiranga",141.11,82.4,171.19,9.96,0.00,21.28,46.8,49.00,16.00,16.06,16.00
"2016-02-03","Cotia",16.53,100.2,16.50,1.45,1.00,2.20,65.9,3.86,1.32,1.32,2.32
"2016-02-03","RioGrande",100.91,90.0,112.18,1.12,0.00,9.64,11.6,23.88,5.26,5.31,5.26
"2016-02-03","RioClaro",11.13,81.4,13.67,3.03,0.28,3.82,79.4,2.99,4.06,4.02,4.06
"2016-02-04","Cantareira",451.85,46.0,982.07,37.79,0.17,72.50,52.1,181.70,16.83,16.98,17.00
"2016-02-04","AltoTiete",164.74,28.7,573.81,10.03,2.07,27.87,36.0,70.93,14.07,14.04,16.09
"2016-02-04","Guarapiranga",140.59,82.1,171.19,9.93,0.00,21.28,46.7,49.00,15.96,16.03,15.96
"2016-02-04","Cotia",16.50,100.0,16.50,1.68,0.79,2.20,76.3,3.86,1.32,1.32,2.11
"2016-02-04","RioGrande",100.55,89.6,112.18,1.10,0.00,9.64,11.4,23.88,5.23,5.29,5.23
"2016-02-04","RioClaro",11.09,81.2,13.67,3.01,0.42,3.82,78.9,2.99,4.04,4.03,4.04
"2016-02-05","Cantareira",453.24,46.2,982.07,33.88,0.17,72.50,46.7,181.70,16.95,16.97,17.12
"2016-02-05","AltoTiete",164.23,28.6,573.81,8.46,2.07,27.87,30.4,70.93,13.44,13.89,14.96
"2016-02-05","Guarapiranga",139.81,81.7,171.19,6.78,0.00,21.28,31.8,49.00,15.81,15.97,15.81
"2016-02-05","Cotia",16.50,100.0,16.50,1.87,0.56,2.20,85.2,3.86,1.31,1.32,1.87
"2016-02-05","RioGrande",100.11,89.2,112.18,0.23,0.00,9.64,2.4,23.88,5.41,5.32,5.41
"2016-02-05","RioClaro",11.06,80.9,13.67,2.99,0.53,3.82,78.4,2.99,4.01,4.03,4.01
"2016-02-06","Cantareira",454.56,46.3,982.07,33.47,0.17,72.50,46.2,181.70,17.83,17.14,18.00
"2016-02-06","AltoTiete",163.94,28.6,573.81,11.10,2.07,27.87,39.8,70.93,12.66,13.65,14.51
"2016-02-06","Guarapiranga",139.81,81.7,171.19,15.42,0.00,21.28,72.5,49.00,15.42,15.86,15.42
"2016-02-06","Cotia",16.53,100.2,16.50,2.17,0.45,2.20,98.8,3.86,1.29,1.31,1.74
"2016-02-06","RioGrande",99.66,88.8,112.18,0.21,0.00,9.64,2.2,23.88,5.33,5.32,5.33
"2016-02-06","RioClaro",11.02,80.7,13.67,2.97,0.10,3.82,77.9,2.99,4.08,4.04,4.08
"2016-02-07","Cantareira",458.05,46.6,982.07,57.99,0.17,72.50,80.0,181.70,16.95,17.11,17.12
"2016-02-07","AltoTiete",163.71,28.5,573.81,11.92,2.07,27.87,42.8,70.93,12.70,13.49,14.75
"2016-02-07","Guarapiranga",139.55,81.5,171.19,12.86,0.00,21.28,60.4,49.00,15.87,15.86,15.87
"2016-02-07","Cotia",16.65,100.9,16.50,3.18,0.57,2.20,144.5,3.86,1.30,1.31,1.87
"2016-02-07","RioGrande",99.31,88.5,112.18,1.32,0.00,9.64,13.7,23.88,5.42,5.34,5.42
"2016-02-07","RioClaro",10.97,80.3,13.67,2.74,0.16,3.82,71.8,2.99,3.99,4.03,3.99
"2016-02-08","Cantareira",461.05,46.9,982.07,51.91,0.17,72.50,71.6,181.70,16.61,17.04,16.78
"2016-02-08","AltoTiete",163.37,28.5,573.81,10.78,2.07,27.87,38.7,70.93,12.52,13.35,14.91
"2016-02-08","Guarapiranga",139.81,81.7,171.19,17.76,0.00,21.28,83.5,49.00,14.75,15.70,14.75
"2016-02-08","Cotia",16.61,100.7,16.50,1.84,0.96,2.20,83.7,3.86,1.32,1.31,2.28
"2016-02-08","RioGrande",98.95,88.2,112.18,1.13,0.00,9.64,11.7,23.88,5.23,5.32,5.23
"2016-02-08","RioClaro",10.94,80.1,13.67,3.04,0.20,3.82,79.5,2.99,3.30,3.92,3.30
"2016-02-09","Cantareira",463.20,47.2,982.07,41.97,0.17,72.50,57.9,181.70,16.54,16.98,16.71
"2016-02-09","AltoTiete",163.53,28.5,573.81,16.70,2.07,27.87,59.9,70.93,13.03,13.31,15.17
"2016-02-09","Guarapiranga",139.81,81.7,171.19,14.76,0.00,21.28,69.4,49.00,14.76,15.59,14.76
"2016-02-09","Cotia",16.61,100.7,16.50,2.13,0.81,2.20,96.6,3.86,1.32,1.31,2.13
"2016-02-09","RioGrande",98.60,87.9,112.18,1.00,0.00,9.64,10.3,23.88,5.09,5.29,5.09
"2016-02-09","RioClaro",10.91,79.8,13.67,3.12,0.31,3.82,81.6,2.99,4.02,3.94,4.02
"2016-02-10","Cantareira",465.15,47.4,982.07,39.64,0.17,72.50,54.7,181.70,16.57,16.93,16.74
"2016-02-10","AltoTiete",163.42,28.5,573.81,13.88,2.07,27.87,49.8,70.93,13.23,13.30,15.21
"2016-02-10","Guarapiranga",139.55,81.5,171.19,12.08,0.00,21.28,56.8,49.00,15.09,15.53,15.09
"2016-02-10","Cotia",16.57,100.5,16.50,1.50,0.66,2.20,68.3,3.86,1.28,1.31,1.94
"2016-02-10","RioGrande",98.25,87.6,112.18,1.14,0.00,9.64,11.8,23.88,5.22,5.28,5.22
"2016-02-10","RioClaro",10.87,79.6,13.67,2.92,0.12,3.82,76.4,2.99,4.06,3.95,4.06
"2016-02-11","Cantareira",466.42,47.5,982.07,33.98,0.17,72.50,46.9,181.70,18.07,17.05,18.24
"2016-02-11","AltoTiete",163.15,28.4,573.81,13.71,2.15,27.87,49.2,70.93,13.86,13.36,16.30
"2016-02-11","Guarapiranga",139.03,81.2,171.19,9.33,0.00,21.28,43.9,49.00,15.35,15.51,15.35
"2016-02-11","Cotia",16.53,100.2,16.50,1.31,0.42,2.20,59.5,3.86,1.32,1.31,1.74
"2016-02-11","RioGrande",97.90,87.3,112.18,1.27,0.00,9.64,13.2,23.88,5.34,5.29,5.34
"2016-02-11","RioClaro",10.99,80.4,13.67,5.32,0.18,3.82,139.2,2.99,3.99,3.95,3.99
"2016-02-12","Cantareira",467.98,47.7,982.07,36.69,0.17,72.50,50.6,181.70,18.12,17.14,18.29
"2016-02-12","AltoTiete",163.72,28.5,573.81,17.50,2.18,27.87,62.8,70.93,11.76,13.21,15.20
"2016-02-12","Guarapiranga",139.03,81.2,171.19,15.67,0.00,21.28,73.6,49.00,15.67,15.53,15.67
"2016-02-12","Cotia",16.50,100.0,16.50,1.24,0.38,2.20,56.3,3.86,1.29,1.31,1.67
"2016-02-12","RioGrande",97.55,87.0,112.18,1.32,0.00,9.64,13.7,23.88,5.38,5.30,5.38
"2016-02-12","RioClaro",11.14,81.5,13.67,7.75,4.48,3.82,202.9,2.99,3.99,3.96,3.99
"2016-02-13","Cantareira",468.35,47.7,982.07,24.80,0.17,72.50,34.2,181.70,21.19,17.48,21.36
"2016-02-13","AltoTiete",164.00,28.6,573.81,12.70,1.15,27.87,45.6,70.93,10.24,12.96,13.28
"2016-02-13","Guarapiranga",138.77,81.1,171.19,11.86,0.00,21.28,55.7,49.00,14.87,15.47,14.87
"2016-02-13","Cotia",16.50,100.0,16.50,1.45,0.19,2.20,65.8,3.86,1.26,1.30,1.45
"2016-02-13","RioGrande",97.20,86.6,112.18,1.33,0.00,9.64,13.8,23.88,5.38,5.30,5.38
"2016-02-13","RioClaro",11.14,81.5,13.67,4.58,3.72,3.82,120.0,2.99,4.04,3.96,4.04
"2016-02-14","Cantareira",468.47,47.7,982.07,22.43,0.17,72.50,30.9,181.70,20.90,17.74,21.07
"2016-02-14","AltoTiete",164.13,28.6,573.81,13.23,1.25,27.87,47.5,70.93,10.78,12.80,12.84
"2016-02-14","Guarapiranga",138.51,80.9,171.19,11.62,0.00,21.28,54.6,49.00,14.63,15.41,14.63
"2016-02-14","Cotia",16.46,99.8,16.50,0.93,0.06,2.20,42.4,3.86,1.31,1.31,1.37
"2016-02-14","RioGrande",96.85,86.3,112.18,1.30,0.00,9.64,13.5,23.88,5.34,5.31,5.34
"2016-02-14","RioClaro",11.14,81.5,13.67,3.04,1.16,3.82,79.7,2.99,4.02,3.97,4.02
"2016-02-15","Cantareira",468.89,47.7,982.07,25.72,0.17,72.50,35.5,181.70,20.92,17.97,21.09
"2016-02-15","AltoTiete",164.09,28.6,573.81,11.72,1.79,27.87,42.1,70.93,10.52,12.63,12.37
"2016-02-15","Guarapiranga",137.99,80.6,171.19,8.73,0.00,21.28,41.0,49.00,14.74,15.36,14.74
"2016-02-15","Cotia",16.46,99.8,16.50,1.33,0.06,2.20,60.6,3.86,1.28,1.30,1.33
"2016-02-15","RioGrande",96.50,86.0,112.18,1.29,0.00,9.64,13.4,23.88,5.33,5.31,5.33
"2016-02-15","RioClaro",11.14,81.5,13.67,2.86,0.20,3.82,75.0,2.99,3.97,3.97,3.97
"2016-02-16","Cantareira",472.59,48.1,982.07,63.45,0.17,72.50,87.5,181.70,20.76,18.16,20.93
"2016-02-16","AltoTiete",166.48,29.0,573.81,41.23,2.50,27.87,147.9,70.93,10.37,12.48,14.30
"2016-02-16","Guarapiranga",141.63,82.7,171.19,56.68,0.00,21.28,266.4,49.00,14.54,15.30,14.54
"2016-02-16","Cotia",16.57,100.5,16.50,2.91,0.33,2.20,132.2,3.86,1.28,1.30,1.61
"2016-02-16","RioGrande",98.95,88.2,112.18,33.63,0.00,9.64,348.8,23.88,5.20,5.30,5.20
"2016-02-16","RioClaro",11.16,81.7,13.67,4.00,1.15,3.82,104.7,2.99,3.97,3.97,3.97
"2016-02-17","Cantareira",475.58,48.4,982.07,56.23,0.17,72.50,77.6,181.70,20.85,18.33,21.02
"2016-02-17","AltoTiete",168.28,29.3,573.81,33.00,1.25,27.87,118.4,70.93,9.55,12.30,13.18
"2016-02-17","Guarapiranga",143.46,83.8,171.19,35.84,0.00,21.28,168.4,49.00,14.69,15.27,14.69
"2016-02-17","Cotia",16.57,100.5,16.50,1.76,0.49,2.20,80.1,3.86,1.27,1.30,1.76
"2016-02-17","RioGrande",99.31,88.5,112.18,9.50,0.00,9.64,98.5,23.88,5.40,5.31,5.40
"2016-02-17","RioClaro",11.16,81.7,13.67,3.76,1.06,3.82,98.5,2.99,3.96,3.96,3.96
"2016-02-18","Cantareira",477.29,48.6,982.07,43.16,0.17,72.50,59.5,181.70,23.28,18.62,23.45
"2016-02-18","AltoTiete",172.24,30.0,573.81,55.96,1.27,27.87,200.8,70.93,9.00,12.11,13.09
"2016-02-18","Guarapiranga",146.34,85.5,171.19,48.30,0.00,21.28,227.0,49.00,14.99,15.25,14.99
"2016-02-18","Cotia",16.61,100.7,16.50,2.43,0.68,2.20,110.3,3.86,1.31,1.30,1.99
"2016-02-18","RioGrande",99.66,88.8,112.18,9.25,0.00,9.64,96.0,23.88,5.14,5.30,5.14
"2016-02-18","RioClaro",11.24,82.3,13.67,4.65,2.97,3.82,121.7,2.99,3.96,3.96,3.96
"2016-02-19","Cantareira",478.79,48.8,982.07,39.85,0.17,72.50,55.0,181.70,22.12,18.76,22.29
"2016-02-19","AltoTiete",174.27,30.4,573.81,31.86,1.09,27.87,114.3,70.93,9.69,11.97,13.32
"2016-02-19","Guarapiranga",144.50,84.4,171.19,54.44,61.40,21.28,255.8,49.00,14.25,15.19,75.65
"2016-02-19","Cotia",16.57,100.5,16.50,1.54,0.65,2.20,70.1,3.86,1.33,1.30,1.98
"2016-02-19","RioGrande",99.84,89.0,112.18,7.36,0.00,9.64,76.4,23.88,5.31,5.30,5.31
"2016-02-19","RioClaro",11.33,82.9,13.67,5.87,4.86,3.82,153.8,2.99,4.00,3.96,4.00
"2016-02-20","Cantareira",480.09,48.9,982.07,37.27,0.17,72.50,51.4,181.70,22.33,18.95,22.50
"2016-02-20","AltoTiete",175.88,30.7,573.81,31.78,1.14,27.87,114.0,70.93,11.32,11.94,14.85
"2016-02-20","Guarapiranga",143.46,83.8,171.19,70.47,68.00,21.28,331.2,49.00,14.58,15.16,82.58
"2016-02-20","Cotia",16.53,100.2,16.50,1.42,0.40,2.20,64.4,3.86,1.45,1.31,1.85
"2016-02-20","RioGrande",99.66,88.8,112.18,3.28,0.00,9.64,34.0,23.88,5.33,5.30,5.33
"2016-02-20","RioClaro",11.33,82.9,13.67,3.58,1.74,3.82,93.8,2.99,4.00,3.97,4.00
"2016-02-21","Cantareira",486.04,49.5,982.07,89.27,0.17,72.50,123.1,181.70,21.38,19.07,21.55
"2016-02-21","AltoTiete",177.23,30.9,573.81,30.05,1.14,27.87,107.8,70.93,11.06,11.89,15.05
"2016-02-21","Guarapiranga",140.85,82.3,171.19,52.34,68.00,21.28,245.9,49.00,14.53,15.13,82.53
"2016-02-21","Cotia",16.53,100.2,16.50,2.07,0.77,2.20,94.0,3.86,1.30,1.31,2.07
"2016-02-21","RioGrande",99.31,88.5,112.18,0.87,0.00,9.64,9.0,23.88,4.97,5.28,4.97
"2016-02-21","RioClaro",11.33,82.9,13.67,3.27,0.69,3.82,85.7,2.99,3.84,3.96,3.84
"2016-02-22","Cantareira",493.15,50.2,982.07,103.85,0.17,72.50,143.2,181.70,21.38,19.18,21.55
"2016-02-22","AltoTiete",180.07,31.4,573.81,46.54,1.14,27.87,167.0,70.93,11.06,11.85,15.18
"2016-02-22","Guarapiranga",142.68,83.3,171.19,36.59,0.94,21.28,171.9,49.00,14.53,15.10,15.47
"2016-02-22","Cotia",16.61,100.7,16.50,2.87,0.70,2.20,130.3,3.86,1.30,1.31,2.00
"2016-02-22","RioGrande",99.31,88.5,112.18,4.97,0.00,9.64,51.6,23.88,4.97,5.27,4.97
"2016-02-22","RioClaro",11.42,83.5,13.67,4.17,1.47,3.82,109.2,2.99,3.84,3.95,3.84
"2016-02-23","Cantareira",497.90,50.7,982.07,75.12,0.17,72.50,103.6,181.70,21.52,19.24,21.69
"2016-02-23","AltoTiete",182.03,31.7,573.81,33.89,1.31,27.87,121.6,70.93,9.75,11.74,13.81
"2016-02-23","Guarapiranga",143.46,83.8,171.19,23.50,0.00,21.28,110.4,49.00,14.44,15.02,14.44
"2016-02-23","Cotia",16.57,100.5,16.50,1.69,0.91,2.20,77.0,3.86,1.22,1.30,2.13
"2016-02-23","RioGrande",99.13,88.4,112.18,3.10,0.00,9.64,32.1,23.88,5.15,5.26,5.15
"2016-02-23","RioClaro",11.45,83.8,13.67,3.80,2.59,3.82,99.6,2.99,4.01,3.95,4.01
"2016-02-24","Cantareira",501.61,51.1,982.07,63.93,0.17,72.50,88.2,181.70,20.99,19.32,21.16
"2016-02-24","AltoTiete",183.20,31.9,573.81,27.12,1.05,27.87,97.3,70.93,11.19,11.72,14.61
"2016-02-24","Guarapiranga",143.98,84.1,171.19,20.53,0.00,21.28,96.5,49.00,14.48,14.99,14.48
"2016-02-24","Cotia",16.53,100.2,16.50,1.52,0.76,2.20,69.1,3.86,1.19,1.30,1.95
"2016-02-24","RioGrande",98.78,88.1,112.18,1.10,0.00,9.64,11.5,23.88,5.20,5.25,5.20
"2016-02-24","RioClaro",11.45,83.8,13.67,3.28,1.05,3.82,86.0,2.99,3.98,3.95,3.98
"2016-02-25","Cantareira",507.69,51.7,982.07,90.59,0.17,72.50,125.0,181.70,20.83,19.38,21.00
"2016-02-25","AltoTiete",184.71,32.2,573.81,30.99,1.03,27.87,111.2,70.93,10.87,11.68,14.02
"2016-02-25","Guarapiranga",144.24,84.3,171.19,17.24,0.00,21.28,81.0,49.00,14.21,14.96,14.21
"2016-02-25","Cotia",16.53,100.2,16.50,1.80,0.49,2.20,81.7,3.86,1.31,1.30,1.80
"2016-02-25","RioGrande",99.48,88.7,112.18,13.37,0.00,9.64,138.7,23.88,5.18,5.25,5.18
"2016-02-25","RioClaro",11.45,83.8,13.67,3.09,0.53,3.82,81.0,2.99,4.06,3.96,4.06
"2016-02-26","Cantareira",512.47,52.2,982.07,75.19,0.17,72.50,103.7,181.70,21.39,19.46,21.56
"2016-02-26","AltoTiete",186.36,32.5,573.81,32.71,1.05,27.87,117.4,70.93,11.31,11.67,14.08
"2016-02-26","Guarapiranga",144.77,84.6,171.19,20.37,0.00,21.28,95.7,49.00,14.31,14.94,14.31
"2016-02-26","Cotia",16.53,100.2,16.50,1.67,0.38,2.20,75.8,3.86,1.29,1.30,1.67
"2016-02-26","RioGrande",99.48,88.7,112.18,5.25,0.00,9.64,54.4,23.88,5.25,5.25,5.25
"2016-02-26","RioClaro",11.45,83.8,13.67,3.08,0.45,3.82,80.7,2.99,4.00,3.96,4.00
"2016-02-27","Cantareira",514.92,52.4,982.07,50.37,0.17,72.50,69.5,181.70,22.35,19.57,22.52
